username,content,date,userlocation,likecount,retweetcount,followers,url
SJ_Osowski,"Spalony.
Całkiem jak podczas Potopu. 😉
#POLSWE #SWEPOL",2021-06-23 17:26:45+00:00,"Bartoszyce, Barcja, Prusy pol.",1,0,120,https://twitter.com/SJ_Osowski/status/1407751998821343235
folklorelouiswt,SAM JESTES SPALONY SEDZIA KALOSZ #POLSWE,2021-06-23 17:26:45+00:00,,18,0,1245,https://twitter.com/folklorelouiswt/status/1407751998754131969
meydej,No na centymetry ten spalony był #POLSWE,2021-06-23 17:26:45+00:00,,0,0,117,https://twitter.com/meydej/status/1407751998573846531
morellobee,przynajmniej zaczęli działać  #POLSWE,2021-06-23 17:26:45+00:00,Polska,2,0,3562,https://twitter.com/morellobee/status/1407751997164511238
_montmartre_,"BOŻE PROSZĘ MUSIMY WYGRAĆ
#POLSWE",2021-06-23 17:26:45+00:00,,3,0,312,https://twitter.com/_montmartre_/status/1407751997013606406
RainbowNiall_,"JUŻ MYŚLAŁAM ZE VEDZIE 2-2 

#POLSWE #SWEPOL",2021-06-23 17:26:45+00:00,,8,0,2492,https://twitter.com/RainbowNiall_/status/1407751995327385604
SPEEDSTRIRIS,mam o minute opoznione netia pls 🙏🙏 #POLSWE,2021-06-23 17:26:45+00:00,,0,0,621,https://twitter.com/SPEEDSTRIRIS/status/1407751995289657349
lealirose,Nasi musieli po dupie dwie bramki dostać żeby w końcu do tej bramki strzelać #POLSWE,2021-06-23 17:26:44+00:00,,29,0,2752,https://twitter.com/lealirose/status/1407751994497015815
MERDECKRSTAR,JA PIERDOLEEE #POLSWE,2021-06-23 17:26:44+00:00,outer banks; she/her,0,0,895,https://twitter.com/MERDECKRSTAR/status/1407751991208689666
Mikaaaqq,Walczą więc dobrze  #POLSWE,2021-06-23 17:26:43+00:00,,2,0,5169,https://twitter.com/Mikaaaqq/status/1407751990424264705
jestfajnie2,Ja już się cieszyłam… #POLSWE,2021-06-23 17:26:43+00:00,,2,0,1440,https://twitter.com/jestfajnie2/status/1407751989958778884
gabrysiaqq,POLACY JAZDAAAAAA #POLSWE,2021-06-23 17:26:43+00:00,she/her,4,0,3032,https://twitter.com/gabrysiaqq/status/1407751986787897350
Shawnmojebubu,Jaki happy fajnr to bylo #POLSWE,2021-06-23 17:26:42+00:00,,6,0,10037,https://twitter.com/Shawnmojebubu/status/1407751984636174338
k_zielinski94,Znowu zaczynam mieć nadzieję... Dlaczego oni mi to robią? 🤔 #POLSWE #Euro2020 #strefaeuro,2021-06-23 17:26:42+00:00,"Warsaw, Poland",0,0,31,https://twitter.com/k_zielinski94/status/1407751984510291968
cyberka666,#POLSWE ale się spocilam ze stresu,2021-06-23 17:26:39+00:00,she/her saggitarius ,2,0,1500,https://twitter.com/cyberka666/status/1407751973491904521
jm_mj0,"Kochani jeszcze 2 bramki, damy radę albo i nie… nie No damy radę😭🥲😭 #POLSWE #EURO",2021-06-23 17:26:39+00:00,scorpio,4,0,696,https://twitter.com/jm_mj0/status/1407751971508043782
swierczjulia,Robert wygracie to prawda? Robert? Robert! #POLSWE https://t.co/6iLm8ow3f4,2021-06-23 17:26:38+00:00,,20,0,54,https://twitter.com/swierczjulia/status/1407751968760766464
Daisy23415102,PANOWIE DACIE RADE  #POLSWE,2021-06-23 17:26:38+00:00,she/her,0,0,9,https://twitter.com/Daisy23415102/status/1407751967334703115
ekscentrvcznosc,tyle szans mielismy #POLSWE,2021-06-23 17:26:37+00:00,she/her ,1,0,1640,https://twitter.com/ekscentrvcznosc/status/1407751965161963525
lalaposz23,jaki spalony kurwa spalonego to ty możesz mieć chuja panie sędzio  #POLSWE,2021-06-23 17:26:37+00:00,☉gemini☾aries↑leo ,31,2,3632,https://twitter.com/lalaposz23/status/1407751964260286464
GfcKookie2,emocję jak na grzybach #POLSWE,2021-06-23 17:26:36+00:00,she||her,0,0,917,https://twitter.com/GfcKookie2/status/1407751960720252931
so_idialled9,LEWY JEST WKURWIONY TO MAMY SZANSE  #POLSWE,2021-06-23 17:26:36+00:00, ˏˋit's brutal out hereˊˎ,3,0,1196,https://twitter.com/so_idialled9/status/1407751957331206146
kasialke,"Serio musimy dostawać wpierdol, żeby zacząć coś grać? Ehh #POLSWE #EURO2020",2021-06-23 17:26:35+00:00,she/her,1,0,953,https://twitter.com/kasialke/status/1407751956974784517
zajebiozalol,Robert rozjeb to chłopie #POLSWE,2021-06-23 17:26:35+00:00,,1,0,875,https://twitter.com/zajebiozalol/status/1407751956924350471
Muallime_Anna,"Wielka szkoda, że spalony #POLSWE",2021-06-23 17:26:35+00:00,"Nie bój się, wierz tylko ✞ ",5,0,994,https://twitter.com/Muallime_Anna/status/1407751954890113025
cabeyoomoon,Oczywiście 🙃 #SWEPOL #POLSWE,2021-06-23 17:26:35+00:00,,1,0,6640,https://twitter.com/cabeyoomoon/status/1407751953782870018
Vic_obv,#POLSWE NO I WRACAMY DO PUNKTU WYJŚCIA,2021-06-23 17:26:34+00:00,"Culver City, CA",2,0,315,https://twitter.com/Vic_obv/status/1407751952289648653
yilingmaster,"Każdy: KURWA GOL
Każdy chwilę później: KURWA SPALONY
 #POLSWE",2021-06-23 17:26:33+00:00,{she/her},271,44,1539,https://twitter.com/yilingmaster/status/1407751945461370880
NEXILLEX2,Po huj walisz z 20 m krychowiak #POLSWE,2021-06-23 17:26:32+00:00,,3,0,2,https://twitter.com/NEXILLEX2/status/1407751940684005376
yellowflowerxx,powtórzcie to jazda #POLSWE,2021-06-23 17:26:32+00:00,she/her,12,0,2139,https://twitter.com/yellowflowerxx/status/1407751940545683461
meliniowe,ja przez caly mecz #POLSWE https://t.co/gecidVHGSg,2021-06-23 17:26:31+00:00,she|her ♎︎,91,5,3509,https://twitter.com/meliniowe/status/1407751939434160132
_lucthskz_,Spalony jak moj schabowy #POLSWE,2021-06-23 17:26:31+00:00,,3,0,176,https://twitter.com/_lucthskz_/status/1407751936825348101
ki_belekx,"Tata próbował mi wytłumaczyć co to spalony, nie wyszło mu to   #POLSWE",2021-06-23 17:26:30+00:00,w dupie,2,0,212,https://twitter.com/ki_belekx/status/1407751935898357762
xwerciak,"Mimo ze nie oglądam meczu to słyszę jak mój stary sie drze ze spalony, Polacy nic sie nie stało #POLSWE",2021-06-23 17:26:30+00:00,She/her,1,0,456,https://twitter.com/xwerciak/status/1407751934417723393
helsinkipl,Nie ma co się ukrywać. Krychowiak zawalił nam ten cały turniej #POLSWE #SWEPOL #SWE #POL #Euro2021,2021-06-23 17:26:30+00:00,"Warszawa, Polska",0,0,72,https://twitter.com/helsinkipl/status/1407751934199713792
marynkaax,"Prawie wykrakałam
#POLSWE https://t.co/ms70d3boRB",2021-06-23 17:26:29+00:00,,1,0,251,https://twitter.com/marynkaax/status/1407751931867635713
tomrotpl,Dobra @lewy_official dawaj 5 w 9 minut i robimy ich #POLSWE,2021-06-23 17:26:29+00:00,,7,2,417,https://twitter.com/tomrotpl/status/1407751930542231553
rosesforloves,oho wkurzyli się  #POLSWE,2021-06-23 17:26:29+00:00,,4,0,1509,https://twitter.com/rosesforloves/status/1407751929590075410
H00NI_KI,#POLSWE weźcie chociaż miejcie ten remis bo powiedziałam do Polsat News że będzie remis jak mnie typ zapytał nie dajcie mi wyjść na debila,2021-06-23 17:26:29+00:00,enfj,11,0,2135,https://twitter.com/H00NI_KI/status/1407751928549941248
TastyBelladonna,a pamiętacie jak był 2016 i wszyscy myśleliśmy że będą złote czasy polskiej repry? #POLSWE,2021-06-23 17:26:28+00:00,zjednoczone stany lękowe,2,1,347,https://twitter.com/TastyBelladonna/status/1407751926528331782
cholewajasna,Lewandowski kiedy chce do kogoś podać #POLSWE https://t.co/3TJLp1hNkp,2021-06-23 17:26:28+00:00,she/her,8,1,3992,https://twitter.com/cholewajasna/status/1407751925685227520
idzdopiekla,@cutecloudN jest nadzieja moje emocje nigdy nie były tak podniesione #POLSWE,2021-06-23 17:26:28+00:00,Mystic Falls,2,0,786,https://twitter.com/idzdopiekla/status/1407751924691181578
EmilKaciunka,"W dupe se tom chorągiewkie wsadź.
#euro2020
#polswe",2021-06-23 17:26:27+00:00,,2,0,9,https://twitter.com/EmilKaciunka/status/1407751923403526146
pierozex,"#POLSWE  chłopaki widzę, że emocje na was wpływają niczym okres na babę xD",2021-06-23 17:26:27+00:00,"Poznań, Polska",0,0,63,https://twitter.com/pierozex/status/1407751922057154566
yourneighboour,Czemu nie grali tak od samego początku😩 #POLSWE,2021-06-23 17:26:26+00:00,Europe,0,0,4,https://twitter.com/yourneighboour/status/1407751917481213954
MigdalZwi,"Mam teraz opcję przełączenia na Brazzers, Private, Red Light, Vivid
...ewentualnie pierdolenie Strejlaua na #SVKESP 
#SWEPOL #TVPSport #Euro2020 #weszlofm #cafeeuro #stanfutbolu #kanalsportowy #ŁączyNasPiłka #Euro2021 #PolSwe #strefaEuro",2021-06-23 17:26:26+00:00,,0,0,3,https://twitter.com/MigdalZwi/status/1407751917468594186
OnlyMroz,Ale dlaczego tak jest że ciśniemy dopiero jak zostało 30 min? #POLSWE,2021-06-23 17:26:26+00:00,,0,0,132,https://twitter.com/OnlyMroz/status/1407751915472048133
valkyricrs,BLAGAM ZEBY PRZYNAJMNIEJ BYL REMIS ALBO COS NO #POLSWE,2021-06-23 17:26:25+00:00,she/they 20 twiceteez,0,0,2096,https://twitter.com/valkyricrs/status/1407751915002380291
TadKapla,"Szczęście sprzyja lepszym. Niestety...
#POLSWE",2021-06-23 17:26:25+00:00,Polska,2,0,9610,https://twitter.com/TadKapla/status/1407751911823052805
AleksandraLilla,"Chciałabym, żeby polscy piłkarze w reprezentacji grali tak jak polscy siatkarze #POLSWE",2021-06-23 17:26:24+00:00,Mazowieckie,1,0,90,https://twitter.com/AleksandraLilla/status/1407751907981025287
deckervtar,#POLSWE @lordfarklad osikam sie ty bylas taka podjarana😭😭😭😭,2021-06-23 17:26:23+00:00,lauren german ♡,3,0,1219,https://twitter.com/deckervtar/status/1407751905615491073
rzeczpospolita,Świerczok! Piłka w bramce. Spalony?  VAR potwierdza: spalony. Mogło być 2:2 #POLSWE #Euro2020 https://t.co/02aCrkbItA,2021-06-23 17:26:23+00:00,Polska,5,0,306771,https://twitter.com/rzeczpospolita/status/1407751905607139328
MikiWrobelek_,"Miał być ogień, a  wyszła jakaś pitolinka. 😄😄😄#POLSWE",2021-06-23 17:26:22+00:00,,8,0,18925,https://twitter.com/MikiWrobelek_/status/1407751902457126916
Hydrochoreus,"Przegrywamy z VARem i zasadami piłki nożnej. Kolega @K_Paczkowski wie, że spalone trzeba znieść!

#polswe #euro2020 #swepol",2021-06-23 17:26:22+00:00,Kongresówka,5,1,3408,https://twitter.com/Hydrochoreus/status/1407751898623627265
labedka,"a już się ucieszyłam 
#POLSWE",2021-06-23 17:26:21+00:00,she/her,2,0,381,https://twitter.com/labedka/status/1407751896270573580
o_liviaT,"Dobra jeszcze ponad 20min + minutki dodatkowe. To co lewy 5 goli w 9 minut,tak?
#POLSWE",2021-06-23 17:26:21+00:00,she/her,6,0,89,https://twitter.com/o_liviaT/status/1407751894429208579
remsdiors,JA TU NIE WYTRZYMAM  #POLSWE https://t.co/bQtykbgkdO,2021-06-23 17:26:20+00:00,she!¡her | 20,7,2,3416,https://twitter.com/remsdiors/status/1407751893003157508
m_fialkowski,Będzie 2:3 dla #POL #EURO2020 #POLSWE,2021-06-23 17:26:20+00:00,"Iława, Polska",3,0,264,https://twitter.com/m_fialkowski/status/1407751892919275521
cvbxin,"kurwa, jest jakies pol godziny 
remis chociaz, remis #POLSWE",2021-06-23 17:26:20+00:00,18,1,1,766,https://twitter.com/cvbxin/status/1407751892579594244
whosmelka,"KURWA DAWAC
#POLSWE",2021-06-23 17:26:20+00:00,she/her,2,0,1688,https://twitter.com/whosmelka/status/1407751890230710274
imbxfl,moje szczęście w życiu to te dwie poprzeczki i spalony polski w meczu ze Szwecją #POLSWE,2021-06-23 17:26:19+00:00,any pronouns,5,2,150,https://twitter.com/imbxfl/status/1407751889714823176
porazka_life,KURWA NO BOLI TO JEBANIE NAS DZISIAJ W SIATCE I NOŻNEJ #POLSWE,2021-06-23 17:26:19+00:00,,4,0,365,https://twitter.com/porazka_life/status/1407751889383534600
Sppaulis,Wkurwia mnie że ten timer nie jest zatrzymany jak nie grają #POLSWE,2021-06-23 17:26:19+00:00,"California, USA",6,2,1082,https://twitter.com/Sppaulis/status/1407751888171409409
Shawnmojebubu,Ale sie wkurzylam #POLSWE,2021-06-23 17:26:19+00:00,,5,0,10037,https://twitter.com/Shawnmojebubu/status/1407751886871142403
Serrendipitiaa,Jezu spalony ;-; #POLSWE,2021-06-23 17:26:18+00:00,,2,0,188,https://twitter.com/Serrendipitiaa/status/1407751885784850438
__aeterno__,trzeba naszych wkruwic jeszcze to od razu pójdzie  #POLSWE,2021-06-23 17:26:18+00:00,,2,0,38,https://twitter.com/__aeterno__/status/1407751885142978561
x_grinch_,"JEZU ALE SIĘ STRESUJĘ, CO JEST. NIE TRZYMAJCIE NAS W NIEPEWNOŚCI. 😭 #POLSWE",2021-06-23 17:26:18+00:00,,3,0,44,https://twitter.com/x_grinch_/status/1407751884656480277
223anka,KURWA NO CZEMU MY MAMY TAKIEGO PECHA!! #POLSWE,2021-06-23 17:26:18+00:00,Polska,4,0,1477,https://twitter.com/223anka/status/1407751883809230859
Linneyx_,zaliczcie to #POLSWE,2021-06-23 17:26:18+00:00,donde están ellas,3,0,1139,https://twitter.com/Linneyx_/status/1407751883591139334
sofftIouis,ale dobrze no przynajmniej sie obudzili lepiej pozno niz wcale #POLSWE,2021-06-23 17:26:18+00:00,,3,0,1410,https://twitter.com/sofftIouis/status/1407751883503063048
breakupnasty,za dużo emocji #POLSWE,2021-06-23 17:26:18+00:00,hehim ,7,0,3088,https://twitter.com/breakupnasty/status/1407751882441998338
nicenightmare13,kinia gada z rodziną i tym sposobem mamy relacje z meczu #POLSWE,2021-06-23 17:26:18+00:00,Poland,1,0,1158,https://twitter.com/nicenightmare13/status/1407751882215415820
maja_griffin,placze #POLSWE https://t.co/AarN7nAWV7,2021-06-23 17:26:18+00:00,she/her ,2,0,929,https://twitter.com/maja_griffin/status/1407751881775063040
shinya_deeznuts,WSZYSCY KRZYCZĄ GRAPPA ICE #POLSWE,2021-06-23 17:26:17+00:00,"read carrd byf, ar 35 eu",0,0,902,https://twitter.com/shinya_deeznuts/status/1407751880629960710
FficieIn,kurwa zawał #POLSWE,2021-06-23 17:26:17+00:00,,0,0,5,https://twitter.com/FficieIn/status/1407751880332226572
MalaSycylia,Dreszczowiec musi być #POLSWE ❤🇵🇱,2021-06-23 17:26:17+00:00,Gdańsk,3,1,6092,https://twitter.com/MalaSycylia/status/1407751879216480262
diligentiax,"chłopcy, musicie to wygrać, bo oglądam mecz zamiast uczyć się na egzamin #POLSWE",2021-06-23 17:26:17+00:00,under the canyon moon,5,0,865,https://twitter.com/diligentiax/status/1407751878075629584
whoislucja,1 połowa                 2 połowa #POLSWE https://t.co/xYo7TNscSO,2021-06-23 17:26:16+00:00,,56,4,115,https://twitter.com/whoislucja/status/1407751876834123777
martyaesja,szansa szansą ale dlaczego na meczu polski zawsze pod koniec muszą być największe emocje #POLSWE,2021-06-23 17:26:16+00:00,#1jailey stan ,0,0,857,https://twitter.com/martyaesja/status/1407751875143798794
ramikkaa,może marne ale JESZCZE MAMY SZANSĘ 🇵🇱 #POLSWE,2021-06-23 17:26:15+00:00,chyba żart    🦋she/her🦋,1,0,602,https://twitter.com/ramikkaa/status/1407751872421761032
deartournesol,"jeszcze 25 minut, a nadzieja umiera ostatnia #POLSWE",2021-06-23 17:26:15+00:00,it's golden like sands of time,10,1,744,https://twitter.com/deartournesol/status/1407751869800325124
305oldme,NO TEN HEBANY SPALONY #POLSWE,2021-06-23 17:26:14+00:00,she/her,1,0,1163,https://twitter.com/305oldme/status/1407751867711508487
kindflower98,Ja próbując jednocześnie oglądać mecz i czytać Twittera    #POLSWE https://t.co/dg6nLA7lbz,2021-06-23 17:26:13+00:00,Army World,88,5,325,https://twitter.com/kindflower98/status/1407751863873806345
lucilferscult,spalony szkoda #POLSWE,2021-06-23 17:26:13+00:00,kaer morhen,7,0,1012,https://twitter.com/lucilferscult/status/1407751863848611841
wiktoriaxvss,Niech oni sie zepna jakos  #POLSWE,2021-06-23 17:26:12+00:00,,3,0,4,https://twitter.com/wiktoriaxvss/status/1407751859285151747
zigarettee,maja takiego pecha dzisiaj jak ja całe swoje życie   #POLSWE,2021-06-23 17:26:12+00:00,ksiazkara ,38,5,3682,https://twitter.com/zigarettee/status/1407751858647613445
effortleslv,"ten gol myśle, że ich zmotywuje #POLSWE",2021-06-23 17:26:12+00:00,,1,0,238,https://twitter.com/effortleslv/status/1407751858626699270
niewiem42642322,"pech polaków na meczu odwzorowywuje moje szczęście do wszystkiego 
#SWEPOL #POLSWE",2021-06-23 17:26:12+00:00,,8,0,11,https://twitter.com/niewiem42642322/status/1407751858400202752
lamaharolda,CHLOPAKI JAK SYTUACJA MAMY SZANSE COKOLWIEK NIE WIEM? BO JESTEM NA MIESCIE JESZCZE #POLSWE,2021-06-23 17:26:12+00:00,she/her,10,0,2488,https://twitter.com/lamaharolda/status/1407751857762717697
badAimBro,"Szpakowski: Gdybyśmy nie stracili drugiej bramki to byłoby 1:1!

#EURO2020 #SWEPOL #POLSWE",2021-06-23 17:26:12+00:00,"🇵🇱 Poznań, Poland",0,0,31,https://twitter.com/badAimBro/status/1407751857427058689
gasolinehoney_,"SPALONY KURWA 
NIE UWIERZĘ ŻE TO WSZYSTKO NIE JEST W TYM ROKU USTAWIONE #POLSWE",2021-06-23 17:26:12+00:00,he/him,7,0,1639,https://twitter.com/gasolinehoney_/status/1407751856886005766
skubaniutka,PROSZĘ WAS POWTÓRZCIE TA AKCJE Z PRZED CHWILI ALE BEZ SPALONEGO  #POLSWE,2021-06-23 17:26:11+00:00,library ,3,0,511,https://twitter.com/skubaniutka/status/1407751855170596868
Muallime_Anna,WRESZCIE SIĘ COŚ DZIEJE #POLSWE,2021-06-23 17:26:11+00:00,"Nie bój się, wierz tylko ✞ ",7,1,994,https://twitter.com/Muallime_Anna/status/1407751853736185856
pieprzmnieed,A idz oan w chuj #POLSWE,2021-06-23 17:26:11+00:00,She/her,5,0,3183,https://twitter.com/pieprzmnieed/status/1407751852842704899
ladyinblaack,ten okrzyk radości w strefie kibica obok mnie który nagle zamilkł coś pięknego XDD #POLSWE,2021-06-23 17:26:11+00:00,,13,0,6032,https://twitter.com/ladyinblaack/status/1407751852628795392
lila_a28,DOBRA MAMY JESZCZE 30 MINUT #POLSWE,2021-06-23 17:26:10+00:00,she/her,0,0,499,https://twitter.com/lila_a28/status/1407751852091920386
pelszynka69,SPALONY KURWO PIERDOLONA PRZESTAŃ MI POLSKE PRZESLADOWAC #POLSWE,2021-06-23 17:26:10+00:00,she/her,10,2,1361,https://twitter.com/pelszynka69/status/1407751851395751939
Kamil35152118,"Grzesiu to mój nowy idol
#POLSWE #SWEPOL #Euro2021",2021-06-23 17:26:10+00:00,,0,0,0,https://twitter.com/Kamil35152118/status/1407751851252994056
hixvekii,wniosek: polacy musza dostać w pizde żeby zacząć grać #POLSWE,2021-06-23 17:26:10+00:00,she/her,4,0,1190,https://twitter.com/hixvekii/status/1407751850099679233
kindereekkk,"Błagam was chłopcy, dacie radę #POLSWE",2021-06-23 17:26:10+00:00,•||He/Him||•,0,0,774,https://twitter.com/kindereekkk/status/1407751849051049991
xoxxsunny,NAPIERDALAĆ PANOWIE JEST SZANSA #POLSWE,2021-06-23 17:26:10+00:00,,1,0,1001,https://twitter.com/xoxxsunny/status/1407751848505839616
werkaa1906,najpierw się wydarlam a potem uderzyłam… wolałabym bez tego drugiego  #POLSWE,2021-06-23 17:26:09+00:00,Gdzieś w moim świecie :) ,3,0,219,https://twitter.com/werkaa1906/status/1407751847100755971
berryjamw,"jeden żeby uratować honor
dwa żeby wyjść z grupy
pobudka guys #POLSWE",2021-06-23 17:26:09+00:00,Poland,1,0,3205,https://twitter.com/berryjamw/status/1407751846614155264
versucze,jezu jakby to uznali to byłaby duża szansa nosz kurwaaa #POLSWE,2021-06-23 17:26:09+00:00,,11,0,2968,https://twitter.com/versucze/status/1407751845490143232
ju5t_n0b0dy,zbyt piękne żeby było prawdziwe #POLSWE,2021-06-23 17:26:08+00:00,I'll make this feel like home ,7,0,2043,https://twitter.com/ju5t_n0b0dy/status/1407751842541539333
alexisguide,POSRAM sie za chwile z emocji #POLSWE,2021-06-23 17:26:07+00:00,,4,0,436,https://twitter.com/alexisguide/status/1407751839429365761
w3rk4__,KURWA JA TYLKO SIKU BYLAM JAKI SPALONY KURWA #POLSWE,2021-06-23 17:26:07+00:00,she/her,7,0,667,https://twitter.com/w3rk4__/status/1407751839097970695
Ignacy_Marek,"Czy bramkarz w szarym kostiumie to nasz? Nie. Szkoda. Nie mamy bramkarza, nie mamy drużyny, nie mamy trenera!!! Mamy Lewandowskiego, to za mało. #POLSWE",2021-06-23 17:26:07+00:00,Polska,5,0,742,https://twitter.com/Ignacy_Marek/status/1407751836354945024
shamelessliar_x,Kurwa w końcu zaczęli grać #POLSWE,2021-06-23 17:26:07+00:00,"24 yo, Wrocław, she/her, ♏",2,0,19195,https://twitter.com/shamelessliar_x/status/1407751836212383750
vanadiell,spalony kurwa #POLSWE,2021-06-23 17:26:06+00:00,"Kraków, Polska",1,0,50,https://twitter.com/vanadiell/status/1407751834777886730
xbloodynose,TAK BLISKO BYLO KURWA #POLSWE,2021-06-23 17:26:06+00:00,.,2,1,434,https://twitter.com/xbloodynose/status/1407751833808953355
Akasienaa,#POLSWE przeciez to wpadlo japierdole,2021-06-23 17:26:06+00:00,she/her,0,0,397,https://twitter.com/Akasienaa/status/1407751832286470157
minghmilk,lewy wierze w cb  #POLSWE,2021-06-23 17:26:06+00:00,HE¡THEY,4,0,439,https://twitter.com/minghmilk/status/1407751831682420740
kiraornah,NO KURWA MAĆ JAK SIĘ OBUDZILIŚCIE TO GRAJCIE TERAZ #SWEPOL #POLSWE,2021-06-23 17:26:05+00:00,,1,0,3842,https://twitter.com/kiraornah/status/1407751830260662283
messofdeath,TAK BLISKO #POLSWE,2021-06-23 17:26:05+00:00,...ready for it?,2,0,649,https://twitter.com/messofdeath/status/1407751829853806593
astrologicass,#POLSWE ONI TO KURWA SPECJALNIE ROBIĄ,2021-06-23 17:26:05+00:00,she/her,1,0,2386,https://twitter.com/astrologicass/status/1407751828016701441
_rozamakolce,ALE MI ICH SZKODA TERAZ #POLSWE,2021-06-23 17:26:05+00:00,05112021,2,0,264,https://twitter.com/_rozamakolce/status/1407751827794374660
awmytini,kurwa ale krzyknęłam a tu chuj spalony #POLSWE,2021-06-23 17:26:05+00:00,Poland,1,0,882,https://twitter.com/awmytini/status/1407751827387518977
micha93700446,"65 min frankowski na wolnym to Krychowiak probuje strzelac😈😠
Zapomnial jak im kontre na 2 zero zrobil po zablkowanym strzale😠 #POLSWE",2021-06-23 17:26:05+00:00,,1,0,8,https://twitter.com/micha93700446/status/1407751827370696705
hejzajebistosc,a już wydarłam morde #POLSWE,2021-06-23 17:26:04+00:00,Ketterdam ,7,1,1025,https://twitter.com/hejzajebistosc/status/1407751825890156547
hi_curloops,ale strzeliliśmy i trafiliśmy do nie naszej bramki jest dobrze #POLSWE,2021-06-23 17:26:04+00:00,youarehome.co,3,0,389,https://twitter.com/hi_curloops/status/1407751825789534214
xmoonhollandx,"Mój tata:
 Proszę niech to będzie gol #POLSWE https://t.co/v9sBU5BwAq",2021-06-23 17:26:04+00:00, ,6,0,352,https://twitter.com/xmoonhollandx/status/1407751825537835013
sanguenaro,a 2:2 by bylo już... #POLSWE,2021-06-23 17:26:04+00:00,1/13 ,2,0,480,https://twitter.com/sanguenaro/status/1407751823717539844
shanksiara,#POLSWE mój ojciec gdy zobaczył ze jest spalony https://t.co/AtaLpC1YWP,2021-06-23 17:26:03+00:00,Think City ,14,0,824,https://twitter.com/shanksiara/status/1407751822484426756
kaszkazcukrem,nosz kurwa jebana mac #POLSWE,2021-06-23 17:26:03+00:00,"Poland, she/her",1,0,501,https://twitter.com/kaszkazcukrem/status/1407751821653909511
Cobramarta1972,ALE ZAWAŁ #POLSWE,2021-06-23 17:26:03+00:00,With Drew Starkey,4,0,2397,https://twitter.com/Cobramarta1972/status/1407751818927554560
Eclipsestan,"kurwa burza u mnie idzie, zaraz pewnie mi prąd wyłącza #POLSWE",2021-06-23 17:26:02+00:00,,0,0,1010,https://twitter.com/Eclipsestan/status/1407751817010765827
arminxdejzi,Gardło mnie boli od wrzaskow do laptopa japierdole #POLSWE,2021-06-23 17:26:02+00:00,,2,0,88,https://twitter.com/arminxdejzi/status/1407751815899254792
chvngesx,ALE MY MAMY PRZEJEBANE I ZAWSZE TAKIEGO PECHA #POLSWE,2021-06-23 17:26:02+00:00,priv: @jvsticexs,4,0,1601,https://twitter.com/chvngesx/status/1407751814615814151
WbrewPozorom_,CHOLERA NO I NIE MA #POLSWE,2021-06-23 17:26:01+00:00,LT2 is coming¡! ,3,0,691,https://twitter.com/WbrewPozorom_/status/1407751813441392646
figazmakiemco,XD moich sąsiadów to chyba słyszą wszystkie okoliczne wioski #POLSWE,2021-06-23 17:26:01+00:00,2.04 SM&AC,4,0,772,https://twitter.com/figazmakiemco/status/1407751810689998854
SzczebiotA2,"#POLSWE 
Prawda jest taka, że gdyby nie obsrana ciota Krychowiak i gruby tępy dziad Glik, to prowadzilibyśmy 1-0.",2021-06-23 17:26:00+00:00,Polska,2,1,41,https://twitter.com/SzczebiotA2/status/1407751809326800898
Paolisa_,W już by było 2:2 #Euro2021 #POLSWE,2021-06-23 17:26:00+00:00,Polska,1,0,807,https://twitter.com/Paolisa_/status/1407751808479596545
15znakow,a bylo by juz 2:3 dla pl #POLSWE,2021-06-23 17:26:00+00:00,mentally i am in la ,2,0,342,https://twitter.com/15znakow/status/1407751807326212099
EmiLLy_xy,"Sousa podkurwiony tam chodzi, wcale mu się nie dziwię #POLSWE",2021-06-23 17:26:00+00:00,,3,0,82,https://twitter.com/EmiLLy_xy/status/1407751806613135361
cokolwiekserio,a już myślałam że będzie remis #POLSWE https://t.co/zCUgKHoOdV,2021-06-23 17:25:59+00:00,Literally a fucking circus,3,0,738,https://twitter.com/cokolwiekserio/status/1407751805526855687
waakefulness,Aha a już zdążyłam się coeszyx z tego że jakaś szanse mamy jeszcze #POLSWE,2021-06-23 17:25:59+00:00,she/her,1,0,879,https://twitter.com/waakefulness/status/1407751803756847111
fionapozmroku,ja chyba nie rozumiem co tu sie dzieje #POLSWE,2021-06-23 17:25:59+00:00,pod twoim łóżkiem ,1,0,127,https://twitter.com/fionapozmroku/status/1407751802217451521
broke3nsea,CZY ONI SOBIE ZE MNIE ZARTUJA JAKI SPALONY DO KURWY #POLSWE,2021-06-23 17:25:58+00:00,no stunts ,3,0,542,https://twitter.com/broke3nsea/status/1407751800149659651
_melancholik,no kurwa jebany spalony. jebac spalone #POLSWE,2021-06-23 17:25:58+00:00,,2,0,22,https://twitter.com/_melancholik/status/1407751799944192002
SirM1ke,Jest Wysoko.. #POLSWE https://t.co/eFhWQRsvFw,2021-06-23 17:25:58+00:00,,1,0,24,https://twitter.com/SirM1ke/status/1407751799143079949
dvahyunjin,"JAK TO KURWA SPALONY??? JA ZACZĘŁAM SIE DRZEC ZE MAMY TO ZSDS
#POLSWE",2021-06-23 17:25:58+00:00,she/her ,2,0,634,https://twitter.com/dvahyunjin/status/1407751798501302280
winka_am,Czemu my zawsze budzimy się w drugiej połowie jak już siedzimy po uszy w gównie? #POLSWE,2021-06-23 17:25:57+00:00,she/her,3,0,394,https://twitter.com/winka_am/status/1407751797628940291
