username,content,date,userlocation,likecount,retweetcount,followers,url
MartinFlint13,"Zielu, przeskoczyło ?! #POLSVK",2021-06-14 16:05:55+00:00,"Oświęcim, Polska",0,0,0,https://twitter.com/MartinFlint13/status/1404470163102044163
lavadorareina,"lewy strzelajac gola bo moja mama sie drze przed tv ""STRZELAJ""#POLSVK https://t.co/Lxtc66NFt5",2021-06-14 16:05:54+00:00,i love watt,4,0,746,https://twitter.com/lavadorareina/status/1404470158991691776
tomitoja,"Kobieto, mogłaś już nie zakładać tej maseczki... #POLSVK https://t.co/xHsqeKytFT",2021-06-14 16:05:51+00:00,🌍,1,0,683,https://twitter.com/tomitoja/status/1404470147453263874
BartlomiejGajos,"Zielu ogień na razie, wjazd w przestrzeń jak wczoraj Frenkie de Jong. 

#POLSVK #EURO2020",2021-06-14 16:05:49+00:00,,0,0,1179,https://twitter.com/BartlomiejGajos/status/1404470140314468359
70_michal,"#POLSLO #POL #EURO2020 #POLSVK 
Trochę trzeba było na to czekać pierwszy mecz na EURO 2020 

14 06 2021 

Polska GOLA!!! ⚽️🥅 https://t.co/ITLwfEV1be",2021-06-14 16:05:49+00:00,🇵🇱🇪🇺🇳🇴🌍🏞,0,0,38,https://twitter.com/70_michal/status/1404470137537839107
BartoszGraczyk_,"Kontry Słowaków mogą być zabójcze. #SVK #POL #POLSVK 
#EURO2020",2021-06-14 16:05:45+00:00,"Poznań, Polska",0,0,313,https://twitter.com/BartoszGraczyk_/status/1404470121335230464
tomer177,Czyżby to był ten mecz Zielińskiego? #POLSVK,2021-06-14 16:05:44+00:00,,1,0,7550,https://twitter.com/tomer177/status/1404470118013411329
_TigerBonzo,Tyy nie no nie weź ten łeb i dej mi mecz oglądać #POLSVK,2021-06-14 16:05:43+00:00,she/her,0,0,968,https://twitter.com/_TigerBonzo/status/1404470112598605827
KingofSCHA,"Co to zjebani komentarzy? Tego się słuchać nie da, jakaś koza czy co?#POLSVK",2021-06-14 16:05:42+00:00,Szczecination Poland,0,0,51,https://twitter.com/KingofSCHA/status/1404470110413279240
louloulovelouu,Cisnąć ich #polsvk,2021-06-14 16:05:37+00:00,she/her,2,0,1371,https://twitter.com/louloulovelouu/status/1404470089404006406
Cineq13,"Zmień tego Lewndowskiego, bo on tylko dla niemca potrafi #POLSVK",2021-06-14 16:05:37+00:00,"Gahenn plains, Mustafar",0,0,18,https://twitter.com/Cineq13/status/1404470088514867206
Darth_Morkai,Zielu jaki kozak! #POLSVK,2021-06-14 16:05:36+00:00,Śląsk,1,0,208,https://twitter.com/Darth_Morkai/status/1404470084102459399
redd3vil777,Lewandowski blocked #POLSVK,2021-06-14 16:05:34+00:00,Poland,0,0,57,https://twitter.com/redd3vil777/status/1404470076699512839
slonka17,"Słabo to widzę bo o Duchu Świętym na początku zapomnieli 🤦‍♀️😂

#POLSVK",2021-06-14 16:05:34+00:00,Warszawa ,5,0,5611,https://twitter.com/slonka17/status/1404470076204531727
KTruskolaski,"Dziś gramy razem❗

Wszyscy kibicujemy biało-czerwonym ⚽ 🥅 🇵🇱 

#EURO2020  #POL #POLSVK https://t.co/qVc5GL4Rw9",2021-06-14 16:05:33+00:00,"Białystok, Podlaskie",5,0,5610,https://twitter.com/KTruskolaski/status/1404470073314709506
_mxcux,CHRYSTE PANIE #POLSVK,2021-06-14 16:05:33+00:00,she/her,2,0,2221,https://twitter.com/_mxcux/status/1404470070957510661
_V4l3NTIN3,kurwww ale sram XDD #POLSVK,2021-06-14 16:05:32+00:00,"13.04.22, 28.04.22",1,0,1388,https://twitter.com/_V4l3NTIN3/status/1404470069095276545
Jakub_1906_,"Przecież my ich zmieciemy z tego boiska 
#POLSVK #EURO2020",2021-06-14 16:05:31+00:00,,5,0,1344,https://twitter.com/Jakub_1906_/status/1404470061818122248
decisive_,kto pamięta jak podczas poprzedniego Euro zagorzałym kibicem Polski był Russell Crowe? 😏 #EURO2020 #POLSVK,2021-06-14 16:05:29+00:00,"Gdańsk, Polska",1,0,1140,https://twitter.com/decisive_/status/1404470053505015815
MiroslawSuchon,Piękny Mazurek Dąbrowskiego rozpoczyna zmagania naszej reprezentacji w #EURO2020 Dziś kibicujemy naszym! Liczę na dobry mecz i zwycięstwo!✌️🇵🇱🇵🇱🇵🇱 #POLSVK #POLSLO https://t.co/tewyz7oNF3,2021-06-14 16:05:25+00:00,"Bielsko-Biala, Poland",18,0,8628,https://twitter.com/MiroslawSuchon/status/1404470039181467654
Supporterplpl,"Zieliński w gazie od początku, będzie dobrze
#POLSVK",2021-06-14 16:05:25+00:00,,3,0,1435,https://twitter.com/Supporterplpl/status/1404470038531383301
LaczyNasPilka,"5' Pierwsza groźna akcja biało-czerwonych, podanie Zielińskiego do Lewandowskiego, strzał kapitana zablokowany.

#ŁączmySię | #POLSVK 🇵🇱🇸🇰 0:0",2021-06-14 16:05:24+00:00,,97,3,454424,https://twitter.com/LaczyNasPilka/status/1404470035603726339
ilyblairy,CO TO BYLO KURWA #POLSVK,2021-06-14 16:05:24+00:00,she/her | 17,0,0,344,https://twitter.com/ilyblairy/status/1404470032202145794
AureliuszKleks,Lewandowski gra w zbijaka  #POLSVK,2021-06-14 16:05:23+00:00,Agrabah,1,0,0,https://twitter.com/AureliuszKleks/status/1404470031510130695
Rybitzky,Na razie duch Ekstraklasy wyraźnie unosi się nad meczem #POLSVK😉,2021-06-14 16:05:21+00:00,"Warszawa, Polska",4,1,23357,https://twitter.com/Rybitzky/status/1404470020177018887
RafiPruszy,"Nawet flaga Lecha za bramką wisi
#POLSVK",2021-06-14 16:05:19+00:00,Schlesiersee,4,0,687,https://twitter.com/RafiPruszy/status/1404470011146735626
WbrewPozorom_,BOZE JAKIE EMOCJE NAWET PIĘĆ MINUT NIE MINELO  #POLSVK,2021-06-14 16:05:18+00:00,LT2 is coming¡! ,5,0,687,https://twitter.com/WbrewPozorom_/status/1404470008261009411
vioIetrash,ta lewa strona😐 tylko i wylacznie uderzamy z lewej chyba juz od dlugiego czasu mam wrazenie #POLSVK,2021-06-14 16:05:12+00:00,,0,0,2156,https://twitter.com/vioIetrash/status/1404469984261132289
LotfiWada,Polska clap clap clap Polska! #POLSVK,2021-06-14 16:05:08+00:00,Auvergne,1,0,14756,https://twitter.com/LotfiWada/status/1404469964950618119
monkeyloueh,"Ja pierdoleeee
#POLSVK",2021-06-14 16:05:05+00:00,✧,0,0,1981,https://twitter.com/monkeyloueh/status/1404469952900444167
KSapaa,Skoro dziś #POLSVK to proszę bardzo! ⚽️⚽️😀😃 https://t.co/anjHrmpX1J,2021-06-14 16:05:03+00:00,Słupsk/Świdwin ,3,2,232,https://twitter.com/KSapaa/status/1404469944151126024
Sl_Partyka,"Nasza historia występów na #euro nie jest za długa bo sięga  awansu do 2008 roku za kadencji Leo Beenhakkera. 

Dziś trzymam kciuki za  #POL  i historyczny medal🥉🥈🥇 za kadencji #PauloSousa #POLSVK #SVK #EURO2020 #strefaeuro #UEFA2020 #uefa https://t.co/eGNXRvCQlE",2021-06-14 16:04:54+00:00,"Wrocław, Poland",2,0,680,https://twitter.com/Sl_Partyka/status/1404469906985398276
youroldmandrunk,Ku pamięci na początek meczu #POLSVK https://t.co/adVVCUezVN,2021-06-14 16:04:53+00:00,"Wrocław, Polska",2,0,29,https://twitter.com/youroldmandrunk/status/1404469901847412736
WojciechProma,"Nikt:

Niemiecki komentator po 3 minutach meczu #polsvk: widać, że to zespół, który w takim ustawieniu jeszcze nigdy ze sobą nie grał 😅",2021-06-14 16:04:51+00:00,"Dresden, Sachsen",6,0,1420,https://twitter.com/WojciechProma/status/1404469897145556995
Hydrochoreus,"Ta akcja Lewego pokazała, że inni piłkarze tylko mu przeszkadzają. #POLSVK #Euro2020",2021-06-14 16:04:47+00:00,Kongresówka,4,1,3411,https://twitter.com/Hydrochoreus/status/1404469880276066305
krzych_l,POLSKA  🇵🇱 #POLSVK #Euro2020 https://t.co/Stq7HlkuJG,2021-06-14 16:04:47+00:00,Lubin,1,0,1497,https://twitter.com/krzych_l/status/1404469879214903297
DwightSchruteAA,"Robert Lewandowski od początku pokazuje, że będzie odpowiedzialny za wszystkie formacje od obrony po atak :)

#POLSVK",2021-06-14 16:04:47+00:00,,2,0,655,https://twitter.com/DwightSchruteAA/status/1404469878434770944
ninoulepeuticha,"KRYCHOWIAK roi de la balayette lazer 
#POLSVK  #EURO2020",2021-06-14 16:04:47+00:00,,0,0,156,https://twitter.com/ninoulepeuticha/status/1404469877990113281
darekdobek,"Niezmienne ciary
#POLSVK https://t.co/Wqg80iS6Fw",2021-06-14 16:04:46+00:00,,21,5,2135,https://twitter.com/darekdobek/status/1404469874907402243
sterlicja,"Zawsze wiedziałam, że @AndrzejDuda jest przeciwko Polsce, ale że będzie grał pod pseudonimem Ondrej Duda w reprezentacji Słowacji, to tego się nie spodziewałam. 

Panie Prezydencie, tak się nie robi. 

#POLSVK #EURO2020",2021-06-14 16:04:44+00:00,"Warszawa, Polska",25,3,2164,https://twitter.com/sterlicja/status/1404469867277869062
rafal016,Trochę paniki w pierwszych minutach. #strefaeuro  #POLSVK,2021-06-14 16:04:42+00:00,"Wrocław, Polska",1,1,915,https://twitter.com/rafal016/status/1404469856293040134
asianiejoanna,Do kogo to było?! #POLSVK,2021-06-14 16:04:40+00:00,Włocławek/Wrocław,0,0,888,https://twitter.com/asianiejoanna/status/1404469848483188748
KochanyPrezio,"Niekonwencjonalny drybling Rybusa.
#POLSVK",2021-06-14 16:04:38+00:00,,6,0,18055,https://twitter.com/KochanyPrezio/status/1404469839809454080
racemuss,No Kurwa jak łatwo tracą piłkę #POLSVK,2021-06-14 16:04:36+00:00,she/her,1,0,45,https://twitter.com/racemuss/status/1404469833182453764
KarolPro1,Polacy grają jak sparaliżowani #POLSVK,2021-06-14 16:04:33+00:00,,0,0,42,https://twitter.com/KarolPro1/status/1404469819848761344
LukaszJachimiak,"2. minuta #POLSVK - Robert Lewandowski interweniuje jak rasowy środkowy obrońca. Teraz jeszcze tylko gol, asysta i mecz kompletny będzie! 😉",2021-06-14 16:04:31+00:00,,22,0,4869,https://twitter.com/LukaszJachimiak/status/1404469810847748097
Andrzej21656601,Krychowiak znów zaczyna od gównianego prowadzenia piłki #POLSVK,2021-06-14 16:04:29+00:00,,0,0,1,https://twitter.com/Andrzej21656601/status/1404469805151834115
BPlewczynski,Do boju Polsko! 🇵🇱⚽⚽⚽ #POLSVK #EURO2020 https://t.co/jpRBqmw906,2021-06-14 16:04:29+00:00,Polska,3,0,266,https://twitter.com/BPlewczynski/status/1404469804304588819
paczekwsosie,"Jezu, stresuję się tym meczem bardziej niż maturą XD #POLSVK",2021-06-14 16:04:21+00:00,,3,1,1417,https://twitter.com/paczekwsosie/status/1404469771027070986
hoook84,Już taktyka obronną w stylu pożar w burdelu. #polsvk,2021-06-14 16:04:21+00:00,,3,0,854,https://twitter.com/hoook84/status/1404469769273815050
selilycollins,staram sie byc dobrej mysli ale po tym poczatku zaczynam miec wątpliwości XD #POLSVK,2021-06-14 16:04:19+00:00,10.01.20 selena noticed me ,3,0,2795,https://twitter.com/selilycollins/status/1404469762780979201
SceNtriC_,"@Emill1984 Ech, dobra, to już nie będę żartował. Użycie emotki obnażyłoby ten dowcip, nie byłby ""soczysty"".

Dla jasności - tak, doskonale wiem, że trwa #Euro2020 i gra #POLSVK, a na dodatek oglądałem prawie wszystkie dotychczasowe mecze turnieju ;)",2021-06-14 16:04:16+00:00,Poznań,1,0,647,https://twitter.com/SceNtriC_/status/1404469748281270286
WbrewPozorom_,Gdyby nie nasz może by było #POLSVK,2021-06-14 16:04:16+00:00,LT2 is coming¡! ,2,0,687,https://twitter.com/WbrewPozorom_/status/1404469746888761353
ChrisReiko,"Stały fragment rywali, zamykamy oczy #POLSVK",2021-06-14 16:04:12+00:00,"San Francisco, CA / Las Vegas",1,0,6751,https://twitter.com/ChrisReiko/status/1404469731696934913
BSetlak,I już od początku nerwówka i proste błędy. #POL #POLSVK,2021-06-14 16:04:12+00:00,"Kraków, Polska",0,0,740,https://twitter.com/BSetlak/status/1404469729847296007
mMulawa,"Naprzód Polska! 🇵🇱 Po zwycięstwo!

#POLSVK https://t.co/HIG9VHWR74",2021-06-14 16:04:11+00:00,"Lubelskie, PL",3,0,1105,https://twitter.com/mMulawa/status/1404469726852562948
mylifeischujowe,"#POLSVK
TYLE W TEMACIE https://t.co/uMOmKXIdGC",2021-06-14 16:04:10+00:00,"Marvel,1D, 5sos,skijumping,bjj",40,5,1399,https://twitter.com/mylifeischujowe/status/1404469722586955784
ilybilliee,Jedziemy z tym rapem ej #POLSVK,2021-06-14 16:04:08+00:00,she/her ♍︎,1,0,599,https://twitter.com/ilybilliee/status/1404469714622074890
BetclicPolska,"Grzegorz Krychowiak od 1. minuty:
#POLSVK #POLSLO

https://t.co/UwY7YXsVIC",2021-06-14 16:04:06+00:00,Polska,480,83,4678,https://twitter.com/BetclicPolska/status/1404469706405335042
MaciejM85,"Jedyną nadzieję pokładam w tym, że gramy w mieście Lenina. Wszak wielki Iljicz w Poroninie był, a w Koszycach nie 😉 #POLSVK #WeszloFM",2021-06-14 16:04:02+00:00,Poland,2,0,847,https://twitter.com/MaciejM85/status/1404469688197865474
bizzlerxo,w ogóle nie czuje ze już mamy euro  #POLSVK,2021-06-14 16:04:00+00:00,biebtan love zone ,4,0,8743,https://twitter.com/bizzlerxo/status/1404469681528918022
lvsthm,DAWAC CHŁOPY #EURO2020 #POL #POLSVK,2021-06-14 16:03:57+00:00,steve×tony biggest shipper.💒,4,0,4993,https://twitter.com/lvsthm/status/1404469668853735439
Hydrochoreus,"Lewandowski w obronie. Borek w Kościele. 
#POLSVK #Euro2020",2021-06-14 16:03:54+00:00,Kongresówka,4,0,3411,https://twitter.com/Hydrochoreus/status/1404469656853884930
_mxcux,kurwa tak tu dre mordę że sąsiedzi mogą pomyśleć że mnie tu zabijają czy coś XDDDDD #POLSVK,2021-06-14 16:03:52+00:00,she/her,6,0,2221,https://twitter.com/_mxcux/status/1404469648217849856
fplpoland,"Pierwszy stały fragment i już zawał 😅

#PolskaGuuurom #POLSVK #EURO2020",2021-06-14 16:03:51+00:00,Polska,11,0,8873,https://twitter.com/fplpoland/status/1404469644988145668
WronaAwek,"W ogóle, to Słowacja ma zajebisty hymn. #polsvk",2021-06-14 16:03:50+00:00,,0,0,790,https://twitter.com/WronaAwek/status/1404469638101188611
Just_ShowOff,Każdy stały fragment gry będzie powodował nerwy potężne #POLSVK #EURO2020,2021-06-14 16:03:47+00:00,"Koszalin, Polska",1,0,245,https://twitter.com/Just_ShowOff/status/1404469625673420802
FortunaPiotr,"Świerczok za Glika, Lewy na stopera #POLSVK",2021-06-14 16:03:45+00:00,,0,0,398,https://twitter.com/FortunaPiotr/status/1404469617444233218
truskawkowyryz,a gdzie Tiago Cionek #POLSVK,2021-06-14 16:03:42+00:00,,0,0,1803,https://twitter.com/truskawkowyryz/status/1404469607411429376
kochambellarke,"wkurwiaja mnie te faule, dobre 2 minuty nir minęły a juz były chyba z trzy  #POLSVK",2021-06-14 16:03:40+00:00,she¡!her,4,0,3084,https://twitter.com/kochambellarke/status/1404469598259494916
i_am_dawid_,Znowu ta nasza lewa strona... #POLSVK #POL #EURO2020,2021-06-14 16:03:40+00:00,,3,0,1261,https://twitter.com/i_am_dawid_/status/1404469598192275466
TytusMrozinski,Krychowiak zagrożony czerwoną kartką w 10 minucie? #POLSVK,2021-06-14 16:03:39+00:00,,0,0,3,https://twitter.com/TytusMrozinski/status/1404469592076980227
Devikitsu,"Relacja na TVP zaczyna się od: ""W imię ojca syna, zaczynamy!""
Jprdl #POLSVK",2021-06-14 16:03:38+00:00,"Gdańsk, Polska",18,1,2178,https://twitter.com/Devikitsu/status/1404469590890061832
hereformyidols9,"DAJECIE PANOWIE,TYM RAZEM EURO JEST NASZE  #POLSVK",2021-06-14 16:03:37+00:00,,12,0,56243,https://twitter.com/hereformyidols9/status/1404469586217603076
zybelzybel,"#POLSVK pierwsza akcja meczu, a Krychowiak już choluje piłkę po chwili się przewraca",2021-06-14 16:03:35+00:00,,0,0,0,https://twitter.com/zybelzybel/status/1404469574884642818
bearnialler,"Słowacja od pierwszej minuty nas ciśnie, ciekawe XD #POLSVK",2021-06-14 16:03:34+00:00,United Kingdom,0,0,3867,https://twitter.com/bearnialler/status/1404469570669264898
asianiejoanna,Do przodu chłopaki #POLSVK,2021-06-14 16:03:33+00:00,Włocławek/Wrocław,0,0,888,https://twitter.com/asianiejoanna/status/1404469566353387526
xoxxsunny,Ja już pierwszy zawał przeszłam XD #POLSVK,2021-06-14 16:03:30+00:00,,1,0,1001,https://twitter.com/xoxxsunny/status/1404469555695702017
KosperPL,"Dzwonię do taty jak wzorowy syn pogadać, ten odbiera i słyszę:
- a co ty dzwonisz do mnie jak się mecz zaczyna #POLSVK
😂 rozśmieszyło mnie. Obiecał oddzwonić w przerwie xD",2021-06-14 16:03:29+00:00,"Warszawa, Polska",4,0,6805,https://twitter.com/KosperPL/status/1404469549672566786
ChlabiczKrzyszt,"W robocie czy nie, wszyscy za Polską!!! Do boju nasze orły ! #POLSVK https://t.co/OgtXUSJ8Wu",2021-06-14 16:03:26+00:00,"Białystok, Polska",3,0,119,https://twitter.com/ChlabiczKrzyszt/status/1404469539400830989
mikealsonkat,Nie moge dopiero sie mecz zaczal a oni normalnie sie turlaja na tym boisku #POLSVK,2021-06-14 16:03:25+00:00,,5,0,23,https://twitter.com/mikealsonkat/status/1404469536582217738
shenmi_meiren,...ale Krychowiak w formie ;__; #POLSVK #EURO2020,2021-06-14 16:03:21+00:00,Neverwhere,2,0,593,https://twitter.com/shenmi_meiren/status/1404469517024124939
dzebuma,trzymam kciuki za nas  #POLSVK,2021-06-14 16:03:21+00:00,stan got7 i 2pm,0,0,737,https://twitter.com/dzebuma/status/1404469516877316101
Hydrochoreus,"Kończ Pan, Panie Rumun ten mecz! #POLSVK #Euro2020 https://t.co/D6M8Jas9bW",2021-06-14 16:03:20+00:00,Kongresówka,3,0,3411,https://twitter.com/Hydrochoreus/status/1404469515539320837
WbrewPozorom_,JEZU ŚWIĘTY LEWANDOWSKI #POLSVK,2021-06-14 16:03:16+00:00,LT2 is coming¡! ,3,0,687,https://twitter.com/WbrewPozorom_/status/1404469498879655938
Maple8911,"Dzisiaj Duda gra przeciwko nam #POLSVK , ale czy tylko dzisiaj?",2021-06-14 16:03:15+00:00,,2,0,104,https://twitter.com/Maple8911/status/1404469492051218434
fanka_sportu1,No to zaczynamy #POLSVK #EURO2020,2021-06-14 16:03:14+00:00,"Warszawa, Polska",1,0,2643,https://twitter.com/fanka_sportu1/status/1404469490184818690
tvn24sport,"Polska - Słowacja na #EURO2020. Biało-Czerwoni walczą o pierwsze punkty w turnieju.

#POLSVK #StrefaKibica #TVN24
Serwis specjalny: https://t.co/YMaaJMkUDg 

RELACJA na żywo w https://t.co/V9L0QBb6AR👇
https://t.co/f1qb2XUfBB",2021-06-14 16:03:04+00:00,,6,4,43206,https://twitter.com/tvn24sport/status/1404469445083475975
mcpowiekszony,Co to za confusing początek meczu #POLSVK,2021-06-14 16:03:03+00:00,,1,0,43,https://twitter.com/mcpowiekszony/status/1404469440838877186
qRp0TITm3Lcp8sa,"ok, jednak nie wygramy tego. źle to wygląda #POLSVK",2021-06-14 16:03:02+00:00,,2,0,85,https://twitter.com/qRp0TITm3Lcp8sa/status/1404469439991631884
adrian_ps1948,Do boju POLSKA💪💪💪 #POLSVK,2021-06-14 16:03:02+00:00,"Luton, England",0,0,81,https://twitter.com/adrian_ps1948/status/1404469437927989251
KoziolMK,Gramy #POLSVK,2021-06-14 16:03:02+00:00,Pomorze,1,0,5615,https://twitter.com/KoziolMK/status/1404469437445574661
niallerczix,"Ale pls, niech Zielak zrobi coś ładnego dzisiaj, bo postawiłam na niego pieniążki #POLSVK",2021-06-14 16:03:01+00:00,poland,0,0,1708,https://twitter.com/niallerczix/status/1404469435461681153
Karolin24814983,"Imię ojca i syna #POLSVK
Duch Święty został zapomniany https://t.co/Z8H0NthVjj",2021-06-14 16:02:57+00:00,,2,0,36,https://twitter.com/Karolin24814983/status/1404469417635897349
ivodox,"Jeszcze Polska nie zgineła
jest foto higiena #POLSVK",2021-06-14 16:02:56+00:00,,1,0,17,https://twitter.com/ivodox/status/1404469413374484483
sport_tvppl,Jest wsparcie od najlepszego skoczka minionego sezonu❗ 😎 #strefaEuro #kadra2021 #euro2020 #POLSVK https://t.co/1VKMEnqb6T,2021-06-14 16:02:55+00:00,"Warszawa, Polska",41,1,172424,https://twitter.com/sport_tvppl/status/1404469410883047426
FortunaPiotr,"Dobra, będzie ciężko xd #POLSVK",2021-06-14 16:02:55+00:00,,0,0,398,https://twitter.com/FortunaPiotr/status/1404469409582923776
dzanekmaj,"W IMIE OJCA I SYNA ZACZYNAMY!!!
#POLSVK",2021-06-14 16:02:55+00:00,,3,0,729,https://twitter.com/dzanekmaj/status/1404469407724748800
selix_xo,"1,5 minuty a tam już leżą 😬#POLSVK",2021-06-14 16:02:52+00:00,"Los Angeles, CA",2,0,1356,https://twitter.com/selix_xo/status/1404469398031720453
DukatMateusz,Ale spokojniej. Półtorej minuty i trzy faule. #POLSVK,2021-06-14 16:02:51+00:00,,0,0,355,https://twitter.com/DukatMateusz/status/1404469392331751430
rafalnie,Zaczęliśmy po swojemu 😬 #POLSVK,2021-06-14 16:02:51+00:00,"Tarnobrzeg, Polska",0,0,390,https://twitter.com/rafalnie/status/1404469390150676483
BeeJay_LBN,Andrzej Duda w ekipie Słowaków?!🤣 #POLSVK @EURO2020,2021-06-14 16:02:45+00:00,"Lublin, Polska",0,0,26,https://twitter.com/BeeJay_LBN/status/1404469368721977344
ShowstopperOw,"Kiedy @BorekMati zaczyna mecz od ""W imię ojca i syna"" to wiesz, że będzie ciężko @Sportowy_Kanal #POLSVK",2021-06-14 16:02:43+00:00,,0,0,1,https://twitter.com/ShowstopperOw/status/1404469359007969288
Lu_Cyfer_,"W ataku Słoweńców... Andrzej Duda! Już po nas. Trzeba będzie anulować, bo przegramy...#POLSVK",2021-06-14 16:02:41+00:00,,2,0,51,https://twitter.com/Lu_Cyfer_/status/1404469350694801417
danielstar73,"#POLSVK nie ma innej telewizji ? ""W imię ojca i syna zaczynamy ... "" Serio?",2021-06-14 16:02:41+00:00,"Lublin, Lubelskie",4,0,21,https://twitter.com/danielstar73/status/1404469348576673792
hereformyidols9,Mega sympatie mam do Krychowiaka xd #POLSVK,2021-06-14 16:02:40+00:00,,2,0,56243,https://twitter.com/hereformyidols9/status/1404469346261479429
_TigerBonzo,POLSKA GUROM #POLSVK,2021-06-14 16:02:40+00:00,she/her,0,0,968,https://twitter.com/_TigerBonzo/status/1404469346018250759
DudeOfPoland,"Polskaaaa Białoooo Czeeerwoooniiiii! 🇵🇱🇵🇱🇵🇱
#POLSVK 
Jednak w białych.
#ŁączyNasPiłka #teamPoland #strefaEURO #EURO2020
Jedziemy! ⚽⚽⚽ https://t.co/gJlg6m4ZWt",2021-06-14 16:02:39+00:00,,7,0,6156,https://twitter.com/DudeOfPoland/status/1404469342272688132
monkeyloueh,"Bez kitu tęsknię za Pazdanem..
#POLSVK",2021-06-14 16:02:37+00:00,✧,0,0,1981,https://twitter.com/monkeyloueh/status/1404469332852232195
Marko_w_Polo,"Dobra, no to jedziemy z tym koksem✌️🇵🇱 #POLSVK https://t.co/TlFH9DH4x2",2021-06-14 16:02:35+00:00,Poland,1,0,20,https://twitter.com/Marko_w_Polo/status/1404469326200070145
sliwsonziomal,Pierwsza minuta i Krychowiak już leży xD #POLSVK,2021-06-14 16:02:32+00:00,Polska,6,2,872,https://twitter.com/sliwsonziomal/status/1404469310639255556
AureliuszKleks,CO KURWO GWIZDASZ NIC NIE BYŁO #POLSVK,2021-06-14 16:02:30+00:00,Agrabah,2,0,0,https://twitter.com/AureliuszKleks/status/1404469304318377988
m_cieslak13,nie wiem czemu mam do tego meczu złe przeczucia #POLSVK,2021-06-14 16:02:29+00:00,Kawiarnia,1,0,62,https://twitter.com/m_cieslak13/status/1404469299452923909
cogitativealien,"Włączyłam sobie popatrzeć jak się kompromitujemy hehe
#POLSVK",2021-06-14 16:02:26+00:00,Polska🎶ask for fback,0,0,1947,https://twitter.com/cogitativealien/status/1404469287637733381
ryzka1990,Andrzej Duda dzisiaj coś strzeli. Legia będzie dumna:) #POLSVK,2021-06-14 16:02:25+00:00,"Wrocław, Polska",0,0,156,https://twitter.com/ryzka1990/status/1404469283996962818
pootrek_,"W imię ojca i syna, zaczynamy! #POLSVK #EURO2020",2021-06-14 16:02:24+00:00,,1,0,26,https://twitter.com/pootrek_/status/1404469280687673350
Hydrochoreus,"""Słowacja jest po swoim prajmie…” #POLSVK #Euro2020",2021-06-14 16:02:24+00:00,Kongresówka,0,0,3411,https://twitter.com/Hydrochoreus/status/1404469279102222339
p_bogas,"Oglądam na @sport_tvppl transmisję 180 stopni, bo w tej Polacy mają zdecydowanie większe szanse. #POLSVK",2021-06-14 16:02:22+00:00,,0,0,186,https://twitter.com/p_bogas/status/1404469271363821578
nataliasck,"Haraslin pamiętaj, że grałeś w Polsce i to w moim ukochanym klubie, nie zawiedź mnie i proszę z dala od bramki Polaków 😂

#POLSVK #EURO2020",2021-06-14 16:02:21+00:00,Polska,4,0,634,https://twitter.com/nataliasck/status/1404469266632613896
WbrewPozorom_,"Ale, że tak od razu? Nawet nie dwie minuty? #POLSVK",2021-06-14 16:02:18+00:00,LT2 is coming¡! ,4,0,687,https://twitter.com/WbrewPozorom_/status/1404469254892707840
KrysiaMy,"Do boju Polsko!
#POLSVK https://t.co/PDyC2Buxdw",2021-06-14 16:02:17+00:00,Flat EARTH,5,0,1093,https://twitter.com/KrysiaMy/status/1404469249289166856
Peter90Marco,4-3-3? Czyli jednak Brzęczek dobrze kombinował? Trzymamy kciuki. #POLSVK,2021-06-14 16:02:14+00:00,"Oslo, Norway",0,0,37,https://twitter.com/Peter90Marco/status/1404469235305287682
KubiQ11,Krychowiak już zaczyna swój show z falowaniem #POLSVK #EURO2020,2021-06-14 16:02:12+00:00,,6,0,621,https://twitter.com/KubiQ11/status/1404469228946796547
xfourfivesec,POLSKA!!!  #POLSVK https://t.co/bPHVQoWO4y,2021-06-14 16:02:12+00:00,,2,0,1079,https://twitter.com/xfourfivesec/status/1404469227189424128
krakusZkrata,Słowacja nas wyrucha jak Czesi w turowie xD #POLSVK,2021-06-14 16:02:10+00:00,Kraków-i reszta świata,0,0,396,https://twitter.com/krakusZkrata/status/1404469220293988357
itsdomczii,"kiedy krychowiakowi tak włosy urosły 

#POLSVK",2021-06-14 16:02:08+00:00,Polska,1,1,1339,https://twitter.com/itsdomczii/status/1404469212454830087
BartomiejSzyma1,"Stresuję się niewiarygodnie, a myślałem, że im będę starszy, tym bardziej obojętne mi będą mecze kadry. Jest jednak zupełnie przeciwnie.

#EURO2020 #POLSLO #POLSVK",2021-06-14 16:02:08+00:00,Dębieńsko ,0,0,129,https://twitter.com/BartomiejSzyma1/status/1404469212433821700
rafaluk82,NA NICH POLSKO 🇵🇱🇵🇱🇵🇱 #POLSVK #EURO2020,2021-06-14 16:02:08+00:00,"Warszawa, Polska",0,0,116,https://twitter.com/rafaluk82/status/1404469210701615113
Glockens_,"2 sekundy, a komentarz już wkurwia

„11 czerwca 2021 roku, w imie Ojca i Syna do boju” 

#POLSVK #Euro2020",2021-06-14 16:02:04+00:00,Poznań,1,0,586,https://twitter.com/Glockens_/status/1404469194612162561
mylifeischujowe,Chłopaki dawać #POLSVK https://t.co/S2aSKqKt2P,2021-06-14 16:02:01+00:00,"Marvel,1D, 5sos,skijumping,bjj",3,0,1399,https://twitter.com/mylifeischujowe/status/1404469183715360773
