compound,negative,neutral,positive
-0.4003,0.35,0.65,0.0
0.0,0.0,1.0,0.0
0.6848,0.0,0.713,0.287
-0.5319,0.352,0.499,0.15
-0.9001,0.259,0.704,0.037
-0.4449,0.14,0.86,0.0
0.296,0.056,0.833,0.11
0.0,0.0,1.0,0.0
0.4926,0.0,0.842,0.158
0.0,0.0,1.0,0.0
0.6546,0.0,0.818,0.182
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.2415,0.151,0.731,0.118
0.325,0.074,0.781,0.144
-0.079,0.053,0.899,0.048
0.0,0.0,1.0,0.0
-0.126,0.207,0.604,0.189
-0.169,0.085,0.851,0.064
-0.1027,0.194,0.645,0.161
0.0,0.0,1.0,0.0
-0.1144,0.059,0.89,0.051
0.0493,0.073,0.802,0.125
0.7717,0.0,0.642,0.358
-0.8543,0.338,0.61,0.052
0.2853,0.091,0.747,0.162
-0.8834,0.352,0.648,0.0
0.5574,0.0,0.833,0.167
0.0,0.0,1.0,0.0
0.8073,0.046,0.784,0.17
0.8655,0.0,0.712,0.288
-0.3117,0.071,0.89,0.039
0.0,0.0,1.0,0.0
-0.8074,0.186,0.814,0.0
-0.7003,0.279,0.721,0.0
0.4199,0.0,0.763,0.237
-0.8603,0.232,0.715,0.053
0.0,0.0,1.0,0.0
0.3382,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7269,0.0,0.779,0.221
0.5719,0.0,0.709,0.291
0.5106,0.0,0.602,0.398
-0.8126,0.326,0.514,0.16
0.6968,0.0,0.747,0.253
0.8519,0.0,0.617,0.383
-0.3818,0.271,0.729,0.0
-0.4588,0.158,0.842,0.0
0.2023,0.0,0.847,0.153
-0.128,0.333,0.381,0.286
0.5106,0.0,0.602,0.398
-0.296,0.101,0.84,0.06
0.2263,0.0,0.513,0.487
0.746,0.108,0.695,0.197
0.0,0.0,1.0,0.0
0.34,0.0,0.714,0.286
0.0,0.0,1.0,0.0
-0.7469,0.414,0.586,0.0
-0.9081,0.469,0.433,0.098
-0.0516,0.075,0.855,0.071
0.63,0.0,0.784,0.216
-0.3818,0.302,0.698,0.0
0.0,0.0,1.0,0.0
0.2598,0.102,0.773,0.125
0.0,0.0,1.0,0.0
0.1766,0.066,0.816,0.117
0.4404,0.0,0.925,0.075
0.4019,0.0,0.748,0.252
0.504,0.049,0.832,0.119
0.3612,0.0,0.857,0.143
0.3071,0.099,0.795,0.106
0.3612,0.048,0.853,0.099
0.2927,0.131,0.713,0.155
0.2732,0.0,0.656,0.344
-0.7906,0.467,0.533,0.0
-0.0516,0.141,0.729,0.13
-0.296,0.216,0.784,0.0
0.5023,0.058,0.801,0.14
0.7946,0.082,0.713,0.205
0.4404,0.0,0.847,0.153
0.7269,0.0,0.84,0.16
-0.4172,0.083,0.788,0.129
-0.4767,0.237,0.763,0.0
-0.9021,0.232,0.768,0.0
0.4588,0.0,0.625,0.375
0.7003,0.075,0.765,0.16
0.8555,0.0,0.489,0.511
-0.34,0.059,0.941,0.0
0.6879,0.0,0.696,0.304
0.5859,0.155,0.608,0.238
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3182,0.0,0.777,0.223
0.7152,0.081,0.742,0.177
0.0,0.0,1.0,0.0
0.3612,0.0,0.8,0.2
0.4939,0.072,0.72,0.208
0.4939,0.075,0.708,0.217
-0.5096,0.153,0.753,0.094
0.9286,0.0,0.741,0.259
-0.8885,0.237,0.763,0.0
-0.8142,0.164,0.836,0.0
0.0,0.0,1.0,0.0
-0.8077,0.189,0.776,0.035
0.6808,0.0,0.809,0.191
-0.4939,0.282,0.565,0.153
0.5423,0.0,0.866,0.134
0.0516,0.333,0.303,0.364
0.0,0.0,1.0,0.0
0.3182,0.176,0.566,0.258
-0.2598,0.086,0.848,0.067
0.5719,0.0,0.709,0.291
0.8126,0.0,0.756,0.244
0.428,0.086,0.759,0.155
0.0588,0.087,0.792,0.122
0.34,0.0,0.844,0.156
0.7579,0.0,0.698,0.302
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.7906,0.218,0.753,0.03
-0.802,0.217,0.783,0.0
0.0,0.0,1.0,0.0
-0.8176,0.167,0.799,0.034
-0.8316,0.329,0.671,0.0
0.0,0.0,1.0,0.0
0.9584,0.1,0.518,0.382
0.5859,0.0,0.847,0.153
0.3612,0.0,0.706,0.294
0.0,0.0,1.0,0.0
-0.3491,0.126,0.874,0.0
-0.0772,0.08,0.92,0.0
0.4576,0.0,0.7,0.3
0.0,0.0,1.0,0.0
-0.4023,0.213,0.787,0.0
0.2953,0.126,0.743,0.131
0.802,0.0,0.523,0.477
0.6369,0.0,0.802,0.198
-0.7003,0.139,0.861,0.0
0.0,0.0,1.0,0.0
0.9398,0.076,0.636,0.288
-0.6041,0.124,0.876,0.0
0.4404,0.0,0.884,0.116
0.1999,0.126,0.732,0.142
-0.6369,0.144,0.856,0.0
-0.4404,0.097,0.86,0.043
0.0,0.0,1.0,0.0
-0.8258,0.305,0.695,0.0
-0.0578,0.145,0.694,0.162
0.0,0.0,1.0,0.0
0.6801,0.0,0.838,0.162
0.4926,0.0,0.385,0.615
-0.4449,0.328,0.672,0.0
-0.2732,0.087,0.913,0.0
0.8437,0.0,0.811,0.189
0.5859,0.0,0.703,0.297
-0.9118,0.303,0.63,0.067
0.8834,0.053,0.687,0.259
0.6322,0.0,0.812,0.188
0.8689,0.0,0.701,0.299
0.6946,0.048,0.733,0.218
-0.296,0.084,0.916,0.0
0.0,0.0,1.0,0.0
-0.1779,0.295,0.476,0.229
0.0,0.0,1.0,0.0
-0.296,0.084,0.916,0.0
0.296,0.122,0.736,0.142
-0.8178,0.21,0.79,0.0
-0.2023,0.106,0.804,0.09
0.3818,0.0,0.917,0.083
0.2484,0.117,0.742,0.141
-0.296,0.073,0.927,0.0
-0.296,0.091,0.909,0.0
0.2023,0.0,0.816,0.184
-0.5256,0.209,0.608,0.183
