compound,negative,neutral,positive
-0.3182,0.223,0.777,0.0
-0.0516,0.194,0.806,0.0
0.4215,0.0,0.417,0.583
0.0,0.0,1.0,0.0
0.6249,0.0,0.328,0.672
0.0,0.0,1.0,0.0
-0.296,0.355,0.645,0.0
0.0,0.0,1.0,0.0
0.3089,0.0,0.727,0.273
0.4404,0.0,0.256,0.744
0.34,0.0,0.556,0.444
-0.296,0.268,0.732,0.0
0.2263,0.0,0.853,0.147
0.4404,0.0,0.408,0.592
0.3612,0.0,0.667,0.333
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5574,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.5574,0.0,0.66,0.34
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4404,0.4,0.381,0.219
0.0,0.0,1.0,0.0
-0.5423,0.412,0.588,0.0
0.4084,0.187,0.525,0.288
0.0,0.0,1.0,0.0
-0.2732,0.296,0.704,0.0
-0.6901,0.401,0.599,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.3871,0.273,0.727,0.0
0.0,0.0,1.0,0.0
0.5994,0.0,0.562,0.438
0.3744,0.0,0.661,0.339
0.7118,0.121,0.382,0.498
0.5956,0.0,0.451,0.549
-0.4767,0.256,0.744,0.0
0.0,0.0,1.0,0.0
0.8316,0.0,0.102,0.898
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.25,0.254,0.574,0.172
0.296,0.075,0.796,0.128
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6956,0.442,0.558,0.0
-0.7906,0.636,0.364,0.0
0.0,0.0,1.0,0.0
-0.5423,0.368,0.632,0.0
-0.5267,0.815,0.185,0.0
-0.34,0.231,0.769,0.0
-0.4215,0.234,0.594,0.171
0.0,0.0,1.0,0.0
-0.3802,0.464,0.536,0.0
0.0,0.0,1.0,0.0
0.4939,0.0,0.488,0.512
0.0,0.0,1.0,0.0
0.2023,0.0,0.625,0.375
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2263,0.0,0.345,0.655
-0.3182,0.165,0.744,0.091
0.4404,0.0,0.633,0.367
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.296,0.524,0.476,0.0
0.0,0.0,1.0,0.0
-0.5574,0.638,0.106,0.255
0.5684,0.0,0.214,0.786
-0.6124,0.667,0.333,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6369,0.0,0.488,0.512
0.0,0.0,1.0,0.0
0.0762,0.0,0.755,0.245
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5719,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.488,0.512
0.5719,0.0,0.829,0.171
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,1.0,0.0,0.0
0.7351,0.0,0.139,0.861
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.1779,0.361,0.206,0.433
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6858,0.0,0.469,0.531
0.0,0.0,1.0,0.0
0.4404,0.0,0.734,0.266
0.6249,0.0,0.196,0.804
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.34,0.286,0.714,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5386,0.279,0.721,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.0258,0.341,0.325,0.333
-0.1676,0.222,0.606,0.172
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2944,0.0,0.804,0.196
0.0,0.0,1.0,0.0
0.128,0.18,0.602,0.218
0.6908,0.0,0.659,0.341
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3818,0.0,0.776,0.224
0.5267,0.0,0.227,0.773
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4939,0.0,0.686,0.314
0.5859,0.0,0.385,0.615
0.0,0.0,1.0,0.0
0.34,0.0,0.676,0.324
0.0,0.0,1.0,0.0
-0.5423,1.0,0.0,0.0
0.0,0.0,1.0,0.0
-0.5023,0.228,0.772,0.0
0.0,0.0,1.0,0.0
0.4939,0.0,0.484,0.516
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5574,0.0,0.357,0.643
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5423,0.0,0.364,0.636
-0.6908,0.851,0.149,0.0
0.368,0.0,0.283,0.717
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0258,0.083,0.83,0.087
0.3182,0.0,0.635,0.365
-0.3071,0.22,0.78,0.0
0.0,0.321,0.417,0.262
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.7333,0.509,0.491,0.0
0.0,0.0,1.0,0.0
0.7003,0.0,0.508,0.492
-0.296,0.136,0.864,0.0
-0.4019,0.73,0.27,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.25,0.0,0.846,0.154
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.3736,0.146,0.854,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.674,0.326
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.769,0.231
-0.4019,0.588,0.103,0.309
0.6486,0.0,0.0,1.0
-0.2023,0.486,0.139,0.375
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.34,0.0,0.556,0.444
0.0,0.0,1.0,0.0
0.2808,0.237,0.521,0.243
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.0,1.0
0.25,0.0,0.6,0.4
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6705,0.482,0.365,0.153
-0.6874,0.362,0.638,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4703,0.0,0.566,0.434
-0.4497,0.424,0.576,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6369,0.677,0.323,0.0
0.0,0.0,1.0,0.0
-0.296,0.239,0.761,0.0
-0.5423,0.467,0.533,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.3182,0.126,0.874,0.0
0.9531,0.0,0.707,0.293
0.0,0.0,1.0,0.0
-0.5106,0.524,0.476,0.0
0.0,0.0,1.0,0.0
0.8442,0.0,0.198,0.802
-0.5423,0.368,0.632,0.0
-0.5423,0.467,0.533,0.0
0.0772,0.0,0.822,0.178
-0.5423,0.538,0.462,0.0
-0.296,0.688,0.312,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
-0.5423,0.778,0.222,0.0
0.4404,0.0,0.508,0.492
-0.296,0.423,0.577,0.0
0.0,0.0,1.0,0.0
-0.4497,0.747,0.253,0.0
0.0,0.0,1.0,0.0
-0.296,0.423,0.577,0.0
0.7717,0.0,0.309,0.691
0.4754,0.0,0.393,0.607
0.0,0.0,1.0,0.0
-0.5667,0.318,0.682,0.0
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
-0.3899,0.306,0.506,0.188
0.4019,0.0,0.69,0.31
0.4404,0.0,0.256,0.744
0.1406,0.0,0.838,0.162
0.5067,0.0,0.604,0.396
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.1513,0.0,0.715,0.285
0.0,0.0,1.0,0.0
-0.5423,0.538,0.462,0.0
0.5574,0.0,0.662,0.338
0.6124,0.0,0.286,0.714
-0.5187,0.314,0.528,0.158
0.25,0.0,0.75,0.25
0.5719,0.0,0.448,0.552
-0.6369,0.677,0.323,0.0
0.25,0.0,0.8,0.2
0.0,0.0,1.0,0.0
0.2732,0.0,0.704,0.296
0.5994,0.0,0.449,0.551
0.4404,0.0,0.508,0.492
-0.4549,0.498,0.502,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6597,0.688,0.312,0.0
0.6369,0.0,0.323,0.677
-0.4256,0.414,0.586,0.0
0.2263,0.0,0.612,0.388
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
-0.6597,0.239,0.761,0.0
0.0,0.0,1.0,0.0
0.6444,0.0,0.432,0.568
0.6369,0.0,0.417,0.583
0.3612,0.0,0.906,0.094
-0.4767,0.22,0.78,0.0
0.4019,0.0,0.526,0.474
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3818,0.0,0.606,0.394
0.2263,0.0,0.853,0.147
0.0,0.0,1.0,0.0
0.3818,0.22,0.4,0.38
-0.0516,0.146,0.854,0.0
0.7717,0.0,0.342,0.658
-0.6369,0.457,0.543,0.0
-0.296,0.379,0.345,0.276
-0.6486,0.811,0.189,0.0
0.0516,0.306,0.373,0.321
0.1531,0.357,0.255,0.388
0.4019,0.218,0.297,0.485
0.0,0.0,1.0,0.0
-0.7964,0.67,0.33,0.0
-0.6486,0.417,0.583,0.0
0.2732,0.0,0.769,0.231
-0.6486,0.811,0.189,0.0
-0.6597,0.815,0.185,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.508,0.492
0.0,0.0,1.0,0.0
0.0387,0.0,0.905,0.095
0.6808,0.0,0.682,0.318
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
0.4939,0.0,0.738,0.262
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2263,0.0,0.787,0.213
0.6249,0.0,0.687,0.313
0.4215,0.0,0.0,1.0
-0.3818,0.722,0.278,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.508,0.492
-0.5423,0.467,0.533,0.0
0.2732,0.0,0.488,0.512
0.8151,0.0,0.237,0.763
0.3089,0.0,0.689,0.311
0.128,0.195,0.569,0.236
0.1655,0.0,0.845,0.155
0.1027,0.372,0.213,0.415
0.037,0.437,0.221,0.342
0.34,0.0,0.789,0.211
0.5994,0.0,0.204,0.796
-0.5423,0.636,0.364,0.0
-0.5574,0.545,0.455,0.0
0.0,0.0,1.0,0.0
-0.4588,0.2,0.8,0.0
-0.5423,0.538,0.462,0.0
0.0,0.0,1.0,0.0
0.34,0.0,0.806,0.194
0.0,0.0,1.0,0.0
0.4215,0.0,0.263,0.737
0.0,0.0,1.0,0.0
0.0772,0.0,0.794,0.206
-0.296,0.297,0.508,0.195
0.0,0.0,1.0,0.0
0.6486,0.0,0.629,0.371
0.4404,0.0,0.256,0.744
0.7004,0.0,0.696,0.304
0.4404,0.0,0.58,0.42
0.0,0.0,1.0,0.0
-0.4847,0.386,0.614,0.0
0.7184,0.0,0.4,0.6
0.5994,0.124,0.476,0.4
0.2732,0.0,0.323,0.677
0.4715,0.196,0.377,0.427
0.3182,0.077,0.772,0.151
-0.5423,0.31,0.69,0.0
-0.5574,0.474,0.526,0.0
0.0,0.0,1.0,0.0
-0.1531,0.547,0.0,0.453
0.0,0.0,1.0,0.0
-0.5423,0.304,0.696,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
-0.7906,0.875,0.125,0.0
0.2263,0.0,0.612,0.388
-0.3071,0.529,0.471,0.0
0.0,0.0,1.0,0.0
-0.4336,0.323,0.677,0.0
0.1779,0.327,0.28,0.393
0.3612,0.0,0.898,0.102
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
0.8307,0.0,0.391,0.609
0.0,0.0,1.0,0.0
-0.2263,0.275,0.725,0.0
0.0,0.0,1.0,0.0
0.6249,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.4939,0.0,0.385,0.615
0.6883,0.0,0.6,0.4
-0.25,0.273,0.519,0.208
0.4902,0.0,0.486,0.514
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.656,0.344
0.4939,0.0,0.781,0.219
0.2732,0.0,0.792,0.208
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.0772,0.394,0.606,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6124,0.0,0.5,0.5
0.4545,0.0,0.573,0.427
0.2828,0.0,0.651,0.349
-0.594,0.149,0.851,0.0
-0.5574,0.783,0.217,0.0
0.0,0.0,1.0,0.0
-0.25,0.333,0.667,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6597,0.423,0.577,0.0
0.5994,0.0,0.204,0.796
-0.128,0.181,0.671,0.148
-0.5859,0.252,0.639,0.109
-0.5423,0.304,0.696,0.0
0.0,0.0,1.0,0.0
-0.34,0.706,0.294,0.0
0.765,0.0,0.233,0.767
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5994,0.0,0.339,0.661
0.0,0.0,1.0,0.0
0.0387,0.26,0.465,0.274
-0.6486,0.683,0.317,0.0
-0.6369,0.512,0.488,0.0
0.2263,0.0,0.612,0.388
-0.5216,0.402,0.598,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4019,0.0,0.27,0.73
-0.5849,0.487,0.513,0.0
0.0,0.0,1.0,0.0
-0.296,0.423,0.577,0.0
-0.6705,0.609,0.174,0.217
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2263,0.0,0.612,0.388
-0.34,0.461,0.263,0.276
-0.5423,0.538,0.462,0.0
0.5994,0.0,0.204,0.796
-0.6597,0.815,0.185,0.0
0.0,0.0,1.0,0.0
0.5994,0.0,0.672,0.328
0.5859,0.0,0.568,0.432
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6486,0.589,0.411,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.704,0.296
-0.2023,0.255,0.566,0.179
0.6369,0.0,0.435,0.565
-0.5423,0.467,0.533,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.323,0.677
0.4404,0.0,0.435,0.565
0.2023,0.306,0.278,0.417
0.3612,0.0,0.615,0.385
0.4939,0.0,0.686,0.314
0.0,0.0,1.0,0.0
0.1027,0.372,0.213,0.415
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1779,0.479,0.137,0.384
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.323,0.677
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4404,0.492,0.508,0.0
-0.6408,0.809,0.191,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6884,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.704,0.296
-0.5267,0.773,0.227,0.0
0.0,0.0,1.0,0.0
-0.0772,0.431,0.196,0.373
0.0,0.0,1.0,0.0
0.2023,0.0,0.526,0.474
0.2732,0.0,0.769,0.231
0.0,0.0,1.0,0.0
-0.1531,0.547,0.0,0.453
0.0,0.0,1.0,0.0
0.6946,0.0,0.411,0.589
0.5859,0.0,0.568,0.432
0.5499,0.0,0.585,0.415
-0.4939,0.593,0.085,0.322
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5848,0.0,0.345,0.655
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.2732,0.677,0.323,0.0
-0.5423,0.538,0.462,0.0
0.4404,0.0,0.508,0.492
0.0,0.0,1.0,0.0
-0.296,0.449,0.256,0.295
-0.34,0.286,0.714,0.0
-0.2698,0.343,0.657,0.0
0.0,0.0,1.0,0.0
-0.4023,0.403,0.597,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.296,0.0,0.577,0.423
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3089,0.0,0.78,0.22
0.0,0.0,1.0,0.0
0.2263,0.0,0.612,0.388
-0.6486,0.518,0.482,0.0
-0.5423,0.538,0.462,0.0
0.0,0.0,1.0,0.0
0.5859,0.0,0.0,1.0
-0.5423,0.467,0.533,0.0
-0.1027,0.259,0.741,0.0
-0.5423,0.636,0.364,0.0
-0.4522,0.27,0.73,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.1154,0.0,0.847,0.153
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
0.5423,0.0,0.222,0.778
0.4926,0.0,0.385,0.615
0.2732,0.0,0.792,0.208
0.0,0.0,1.0,0.0
0.4404,0.0,0.0,1.0
-0.5423,0.636,0.364,0.0
0.0,0.0,1.0,0.0
-0.5423,0.538,0.462,0.0
0.4404,0.0,0.408,0.592
0.0,0.0,1.0,0.0
0.5719,0.0,0.213,0.787
0.1154,0.0,0.9,0.1
0.4939,0.0,0.61,0.39
0.0,0.0,1.0,0.0
-0.5423,0.467,0.533,0.0
0.1531,0.407,0.116,0.477
-0.296,0.547,0.0,0.453
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4939,0.0,0.484,0.516
-0.5423,0.467,0.533,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.588,0.412
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.296,0.196,0.804,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5106,0.0,0.476,0.524
-0.7277,0.63,0.37,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.2023,0.486,0.139,0.375
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.765,0.767,0.233,0.0
-0.5574,0.545,0.455,0.0
0.1779,0.325,0.26,0.416
-0.5423,0.467,0.533,0.0
0.6369,0.0,0.323,0.677
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.408,0.592
0.0,0.0,1.0,0.0
0.7506,0.0,0.135,0.865
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3818,0.0,0.536,0.464
0.1406,0.319,0.284,0.397
0.0,0.0,1.0,0.0
0.5542,0.0,0.784,0.216
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.3612,0.714,0.286,0.0
-0.3254,0.135,0.776,0.088
-0.7964,0.67,0.33,0.0
0.0,0.0,1.0,0.0
-0.5849,0.655,0.345,0.0
0.6908,0.0,0.345,0.655
0.1027,0.0,0.811,0.189
-0.1531,0.39,0.276,0.334
0.0,0.104,0.792,0.104
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4019,0.0,0.597,0.403
-0.6597,0.595,0.405,0.0
-0.5106,1.0,0.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.467,0.533,0.0
0.0,0.0,1.0,0.0
0.8442,0.107,0.39,0.502
-0.5848,0.387,0.613,0.0
-0.5423,0.538,0.462,0.0
0.763,0.0,0.378,0.622
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.2023,0.486,0.139,0.375
0.7474,0.0,0.321,0.679
0.0,0.0,1.0,0.0
-0.5423,0.538,0.462,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5945,0.0,0.564,0.436
0.0,0.0,1.0,0.0
0.7003,0.222,0.253,0.525
0.0,0.0,1.0,0.0
0.6249,0.0,0.683,0.317
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2263,0.0,0.0,1.0
0.4939,0.0,0.714,0.286
0.6135,0.0,0.333,0.667
-0.34,0.278,0.556,0.167
-0.4767,0.171,0.829,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.538,0.462,0.0
-0.5423,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.296,0.423,0.577,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1371,0.176,0.693,0.13
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3612,0.0,0.444,0.556
0.0,0.0,1.0,0.0
0.2732,0.0,0.488,0.512
-0.6597,0.595,0.405,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4215,0.483,0.517,0.0
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5106,0.0,0.0,1.0
-0.5574,0.783,0.217,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.778,0.222,0.0
-0.5423,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.8442,0.0,0.198,0.802
0.4404,0.0,0.756,0.244
0.0,0.0,1.0,0.0
0.2732,0.0,0.323,0.677
-0.5423,0.538,0.462,0.0
0.0,0.0,1.0,0.0
-0.5574,0.643,0.357,0.0
-0.5423,0.636,0.364,0.0
0.2732,0.0,0.323,0.677
0.1406,0.319,0.284,0.397
-0.6597,0.216,0.784,0.0
-0.5423,0.636,0.364,0.0
-0.5423,0.467,0.533,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.734,0.266
-0.5423,1.0,0.0,0.0
0.5719,0.0,0.213,0.787
-0.1027,0.468,0.106,0.426
-0.6486,0.811,0.189,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2732,0.0,0.0,1.0
0.0,0.0,1.0,0.0
-0.5423,0.636,0.364,0.0
-0.5423,0.538,0.462,0.0
-0.2023,0.38,0.326,0.293
0.0,0.0,1.0,0.0
-0.5106,1.0,0.0,0.0
0.0,0.0,1.0,0.0
-0.7351,0.756,0.244,0.0
-0.5423,0.412,0.588,0.0
0.1531,0.397,0.128,0.474
0.4926,0.0,0.556,0.444
0.34,0.0,0.789,0.211
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3612,0.0,0.444,0.556
0.0,0.0,1.0,0.0
-0.8905,0.305,0.656,0.038
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5719,0.0,0.213,0.787
0.128,0.0,0.857,0.143
0.0,0.0,1.0,0.0
0.0772,0.0,0.874,0.126
-0.7717,0.251,0.749,0.0
0.0,0.0,1.0,0.0
-0.6705,0.63,0.208,0.161
-0.296,0.524,0.476,0.0
0.6682,0.0,0.472,0.528
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.8602,0.396,0.604,0.0
0.0,0.0,1.0,0.0
0.5859,0.0,0.703,0.297
0.4404,0.0,0.674,0.326
0.0,0.0,1.0,0.0
0.4215,0.0,0.417,0.583
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.2593,0.224,0.61,0.166
-0.6519,0.362,0.495,0.143
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6705,0.0,0.522,0.478
0.0,0.0,1.0,0.0
-0.3818,0.224,0.776,0.0
0.0,0.0,1.0,0.0
0.5423,0.0,0.727,0.273
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.34,0.118,0.882,0.0
0.0,0.0,1.0,0.0
-0.5423,0.467,0.533,0.0
-0.5707,0.198,0.802,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.0772,0.243,0.541,0.216
-0.7003,0.744,0.256,0.0
0.0,0.0,1.0,0.0
0.6369,0.0,0.682,0.318
0.2732,0.0,0.588,0.412
0.3818,0.0,0.536,0.464
-0.5983,0.438,0.562,0.0
-0.5423,0.778,0.222,0.0
0.5106,0.0,0.476,0.524
-0.4019,0.474,0.526,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.1926,0.0,0.74,0.26
0.6808,0.0,0.521,0.479
-0.4019,0.417,0.288,0.295
0.0,0.0,1.0,0.0
-0.5574,1.0,0.0,0.0
0.0,0.0,1.0,0.0
-0.7579,0.481,0.519,0.0
0.0,0.0,1.0,0.0
-0.4767,0.437,0.563,0.0
0.8176,0.0,0.514,0.486
0.0,0.0,1.0,0.0
0.3612,0.0,0.839,0.161
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.296,0.449,0.256,0.295
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.7717,1.0,0.0,0.0
0.4404,0.0,0.633,0.367
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5423,0.259,0.741,0.0
-0.4767,0.212,0.688,0.101
0.1655,0.0,0.752,0.248
-0.7906,0.875,0.125,0.0
0.5859,0.0,0.725,0.275
0.0387,0.0,0.874,0.126
