username,content,date,userlocation,likecount,retweetcount,followers,url
Konkwistador16,"Dokładniej panowie, dokładnieeej #esppol",2021-06-19 20:38:00+00:00,"Mielec, Polska",0,0,263,https://twitter.com/Konkwistador16/status/1406350573763534849
TomaszLib,"Może to czas, aby zdjąć Zielińskiego, który i tak jest tylko na papierku? #ESPPOL",2021-06-19 20:37:59+00:00,,0,0,86,https://twitter.com/TomaszLib/status/1406350571188199430
selix_xo,Ale wyłapaaaaał uff #ESPPOL,2021-06-19 20:37:59+00:00,"Los Angeles, CA",0,0,1356,https://twitter.com/selix_xo/status/1406350569820786697
morellobee,matko jedyna zawał  #ESPPOL,2021-06-19 20:37:58+00:00,Polska,18,3,3545,https://twitter.com/morellobee/status/1406350567669129219
dawajwino13,co oni kurwa odpierdalają #ESPPOL,2021-06-19 20:37:58+00:00,veni vidi vici,3,0,462,https://twitter.com/dawajwino13/status/1406350566339534858
kindflower98,ZAWAŁ  #ESPPOL,2021-06-19 20:37:57+00:00,Army World,1,0,326,https://twitter.com/kindflower98/status/1406350564078804994
MartinFlint13,Szczęsny kurwaaaaa #ESPPOL,2021-06-19 20:37:57+00:00,"Oświęcim, Polska",1,0,0,https://twitter.com/MartinFlint13/status/1406350562686377988
aficioonadaa,utrzymajcie to proszę 🙏🏻 #ESPPOL,2021-06-19 20:37:57+00:00,,1,0,441,https://twitter.com/aficioonadaa/status/1406350562128453633
jusia1986,Ta połówka to horrror  #ESPPOL,2021-06-19 20:37:57+00:00,"Poland, Silesia ",0,0,2169,https://twitter.com/jusia1986/status/1406350561994280967
__sunflower__x,Oj Wojtus Wojtus... #ESPPOL,2021-06-19 20:37:57+00:00,She/Her,0,0,482,https://twitter.com/__sunflower__x/status/1406350560782172161
_antecedent_,ale tego meczu się nie da.... słuchać #ESPPOL,2021-06-19 20:37:57+00:00,,0,0,333,https://twitter.com/_antecedent_/status/1406350560475951104
_rozamakolce,Halo kurwa co jest XD jak to tam pobili boże #ESPPOL,2021-06-19 20:37:56+00:00,05112021,1,0,264,https://twitter.com/_rozamakolce/status/1406350559196729346
hindberjvm,co to było #ESPPOL,2021-06-19 20:37:55+00:00,,0,0,277,https://twitter.com/hindberjvm/status/1406350555698581511
luvmyhnlzl,co to było #ESPPOL,2021-06-19 20:37:53+00:00,Earth-616,6,0,5985,https://twitter.com/luvmyhnlzl/status/1406350543761588239
_doseofhappy,PSYCHA MI SIADNIE ZARA #ESPPOL,2021-06-19 20:37:52+00:00,,19,0,2831,https://twitter.com/_doseofhappy/status/1406350541484138498
pierogizwigilii,SZCZĘSNY JA CIEBIE KOCHAM DZIŚ #ESPPOL,2021-06-19 20:37:51+00:00,,2,0,234,https://twitter.com/pierogizwigilii/status/1406350538833285122
xspintheharryx,Co to za śmieszki szczesny  #ESPPOL,2021-06-19 20:37:51+00:00,Stone Town,1,0,4893,https://twitter.com/xspintheharryx/status/1406350536165765121
wachol90,Frankowski to hobby player w MLS change my mind. #EURO2020 #ESPPOL,2021-06-19 20:37:51+00:00,"Poznań, Polska",0,0,182,https://twitter.com/wachol90/status/1406350535507296262
vvkurwienie,KURWA PO GLOWIE MU CHODZA GDZIE JESTES KUTAFONIE JEBANY #ESPPOL,2021-06-19 20:37:50+00:00,"Gdańsk, Polska",14,0,11727,https://twitter.com/vvkurwienie/status/1406350534534172672
luvmygriff,CO WY ODJEBALISCIE POD TĄ BRAMKĄ  #ESPPOL,2021-06-19 20:37:50+00:00,Poland,7,0,1085,https://twitter.com/luvmygriff/status/1406350534387326976
KleszczRex,"Szczęsny coraz bardziej nieszczęsny. :V

#ESPPOL #SPAPOL #POL #ESP #WeszłoFM #Euro2020 #Euro2021",2021-06-19 20:37:50+00:00,"Ziemia, pinezka w Warszawie",0,0,904,https://twitter.com/KleszczRex/status/1406350533493989381
maciejos__,Znowu szmaciarz Bereszyński sabotuje... #ESPPOL #EURO2020 #strefaeuro,2021-06-19 20:37:50+00:00,,2,0,1049,https://twitter.com/maciejos__/status/1406350532185309184
ramikkaa,co jest #ESPPOL,2021-06-19 20:37:50+00:00,chyba żart    🦋she/her🦋,2,0,601,https://twitter.com/ramikkaa/status/1406350532097290249
_junto_a_ti,CO TO DO CHUJA BYLO #ESPPOL,2021-06-19 20:37:50+00:00,she ¡ her,4,0,761,https://twitter.com/_junto_a_ti/status/1406350532046905344
idkimlonely,"co oni odwalają 
#ESPPOL",2021-06-19 20:37:49+00:00,,1,0,676,https://twitter.com/idkimlonely/status/1406350527986872329
essevenenum,CO TO BYL KIRWA #ESPPOL,2021-06-19 20:37:48+00:00,she/her ,2,0,235,https://twitter.com/essevenenum/status/1406350522760810500
racemuss,Szczęsny się nie ciesz #ESPPOL,2021-06-19 20:37:47+00:00,she/her,1,0,45,https://twitter.com/racemuss/status/1406350520088940552
rafal016,Ale kocioł.  #ESPPOL #strefaeuro,2021-06-19 20:37:46+00:00,"Wrocław, Polska",3,0,915,https://twitter.com/rafal016/status/1406350518205693954
zuzaxaz,Co się odjebalo #ESPPOL,2021-06-19 20:37:46+00:00,Österreich,0,0,19,https://twitter.com/zuzaxaz/status/1406350516335136774
KamilKusier,To musi być wspaniałe uczucie dla tego chłopaka! Liczę na jakiś jego błysk w tym meczu. #EURO2020 #ESPPOL https://t.co/QLATrWvWfW,2021-06-19 20:37:45+00:00,Zamość / Gdańsk / PL,1,0,513,https://twitter.com/KamilKusier/status/1406350513176727552
kurwapola,JA PIERDOLE ZAWAL #ESPPOL,2021-06-19 20:37:45+00:00,she/her,5,0,729,https://twitter.com/kurwapola/status/1406350511603916805
itwillbeokv,co sie tu odjebalo sram???? #ESPPOL,2021-06-19 20:37:44+00:00,she/her,15,0,909,https://twitter.com/itwillbeokv/status/1406350510051971082
koobireal,co to było xdddd #ESPPOL,2021-06-19 20:37:44+00:00,dev ♡ she/her 22,2,0,257,https://twitter.com/koobireal/status/1406350509506711561
magicalgirl95,Ja ten mecz prawie na klęczkach oglądam #ESPPOL,2021-06-19 20:37:44+00:00,,1,0,73,https://twitter.com/magicalgirl95/status/1406350508890206209
kochamdresy,SZCZESNY KURWA CDDD #ESPPOL,2021-06-19 20:37:44+00:00,she/her,3,0,554,https://twitter.com/kochamdresy/status/1406350506411368451
ostentacyjna,co oni sie ja niego tak rzucili xddddd #ESPPOL,2021-06-19 20:37:43+00:00,slytherin | ♊︎ ♍︎ ♏︎,5,0,954,https://twitter.com/ostentacyjna/status/1406350503236227075
czesctuhania,"wow myślałam, że wpuści  #ESPPOL",2021-06-19 20:37:43+00:00,no stunts|♎︎♏︎♊︎,1,0,3365,https://twitter.com/czesctuhania/status/1406350502179266562
RickBlainePL,Co mamy docenić? Że trochę ruszyli doope dopiero w drugim meczu?! Powinni walczyć na boisku od pierwszego meczu od pierwszej do ostatniej minuty!!! #POL #ESPPOL https://t.co/n4Yc7VV2mj,2021-06-19 20:37:42+00:00,"Warszawa, Polska",0,0,729,https://twitter.com/RickBlainePL/status/1406350500438683652
xoxxsunny,ZAWAŁ #ESPPOL,2021-06-19 20:37:42+00:00,,2,0,1001,https://twitter.com/xoxxsunny/status/1406350499415265293
ADORELOUIS91,chryste panie  #ESPPOL,2021-06-19 20:37:41+00:00,no stunts • 22,0,0,5001,https://twitter.com/ADORELOUIS91/status/1406350497053872134
paran000ja,CO SIĘ ODJEBALO WŁAŚNIE #ESPPOL,2021-06-19 20:37:41+00:00,,2,0,4861,https://twitter.com/paran000ja/status/1406350494382104581
lovstmoon,co sie odjaniepawla #ESPPOL,2021-06-19 20:37:40+00:00,... I'd still dance with you,2,0,1645,https://twitter.com/lovstmoon/status/1406350491920052224
RoyalNavvy,"Zabawne, że jak jest akcja przy bramce przeciwników to większość naszych jest na drugiej połowie a przy bramce przeciwnika tylko 3.

#ESPPOL",2021-06-19 20:37:38+00:00,Polska,2,0,1397,https://twitter.com/RoyalNavvy/status/1406350484932280321
tequilasunrisev,"Dobrze ze tego meczu w Polsce nie grają, bo jakby ze stadionu wyszli to jeszcze wpierdol by dostali #ESPPOL",2021-06-19 20:37:37+00:00,#ialmostdowattpl,3,0,471,https://twitter.com/tequilasunrisev/status/1406350479236419588
_Pasitheax,Kurwa Wojtek #ESPPOL,2021-06-19 20:37:37+00:00,,2,0,756,https://twitter.com/_Pasitheax/status/1406350478536024068
ChrisReiko,"Czy tylko mi się wydaje, że prawie każdy zrobiłby to lepiej niż Franek? #ESPPOL",2021-06-19 20:37:35+00:00,"San Francisco, CA / Las Vegas",6,0,6751,https://twitter.com/ChrisReiko/status/1406350469346185219
luckytwiceee,Pazdana brakuje 😂 #ESPPOL,2021-06-19 20:37:34+00:00,Poland,2,0,183,https://twitter.com/luckytwiceee/status/1406350466557087746
CUTI4JINNIE,"""Ja bym lepiej od nich tam zagrał ""
#ESPPOL",2021-06-19 20:37:33+00:00,they them,10,0,3629,https://twitter.com/CUTI4JINNIE/status/1406350463818215424
racemuss,Grają po równo na razie #ESPPOL,2021-06-19 20:37:27+00:00,she/her,1,0,45,https://twitter.com/racemuss/status/1406350436593016832
krzychuA76,"Czemu Polacy tak nie grali ze Słowacją,ja się pytam kurwa jego mać? #ESPPOL",2021-06-19 20:37:26+00:00,Koniec świata ,20,0,286,https://twitter.com/krzychuA76/status/1406350433673691146
lubueskoki123,"polacy zle nie graja, jedyny minus to ze pilka praktycznie ciagle jest pod naszym polem karnym i w chuj sie stresuje. #ESPPOL #strefaEuro",2021-06-19 20:37:25+00:00,,5,0,76,https://twitter.com/lubueskoki123/status/1406350427977887747
lovstmoon,o co chodzi komemtatorom mam laga #ESPPOL,2021-06-19 20:37:22+00:00,... I'd still dance with you,5,0,1645,https://twitter.com/lovstmoon/status/1406350417194373120
TJaniszewski24,Frankowski po meczu będzie prosić o koszulkę Albę z przerażonymi oczami (on ma je już teraz) jak Sobiech kiedyś Fabregasa #ESPPOL  #EURO2020,2021-06-19 20:37:22+00:00,"Czernikowo, Torun, Poland",2,0,194,https://twitter.com/TJaniszewski24/status/1406350414732267526
zxzuwa,#ESPPOL prosze strzelcie jeszcze 1,2021-06-19 20:37:22+00:00,🇵🇱,2,0,784,https://twitter.com/zxzuwa/status/1406350414447104001
win7koo,"SZCZĘSNY DO WORA, A WÓR DO JEZIORA #ESPPOL https://t.co/ndHoTydW1F",2021-06-19 20:37:19+00:00,,5,0,685,https://twitter.com/win7koo/status/1406350404531757068
Bartaas94,Dlaczego Frankowski nie zrobił zwodu do środka  i nie strzelał tylko wybrał podanie do lewego... #ESPPOL #Euro2020,2021-06-19 20:37:18+00:00,,1,0,10,https://twitter.com/Bartaas94/status/1406350400530354180
IgorTerleg,"Hiszpańscy kelnerzy podają głównie Polakom. Sangrię jeszcze prosimy!

#ESPPOL #Euro2020 #EuroWpierdol2020",2021-06-19 20:37:17+00:00,,0,0,76,https://twitter.com/IgorTerleg/status/1406350394700275716
elzenberg1,Albo zaczniemy grać albo zaraz skończy się to utratą bramki. #EspPol,2021-06-19 20:37:15+00:00,Polska,0,0,2048,https://twitter.com/elzenberg1/status/1406350384390680582
ad_kaczmarek,Już teraz chyba można uważać teorię @TSmokowski o markerach zmęczeniowych za prawdopodobną. Bez względu na końcowy wynik dzisiaj człapania po boisku nie ma. #ESPPOL,2021-06-19 20:37:14+00:00,Polska,0,0,97,https://twitter.com/ad_kaczmarek/status/1406350383300157444
RobertBonkowski,"Modern powinien chyba zostać zmieniony... Pytanie przez kogo?
#ESPPOL #EURO2020",2021-06-19 20:37:14+00:00,Polska,0,0,1070,https://twitter.com/RobertBonkowski/status/1406350382876573701
andilove_u,"mam takie przeczucie, że wjebią nam zaraz bramkę, a my nie zdążymy się po tym pozbierać i przy okazji trafić kolejnej w ciągu plus minus 10 minut #ESPPOL",2021-06-19 20:37:14+00:00,,1,0,3723,https://twitter.com/andilove_u/status/1406350381140021248
tvn24sport,"#ESPPOL | Bez względu na ostateczny wynik osiągnięty przez reprezentację Polski podczas mistrzostw Europy Kacper Kozłowski ma powody do dumy.

Oglądaj #StrefaKibica w #TVN24 i TVN24 GO | Polecamy serwis specjalny #EURO2020: https://t.co/YMaaJMkUDg

https://t.co/IuoOFv7VDd",2021-06-19 20:37:12+00:00,,2,0,43206,https://twitter.com/tvn24sport/status/1406350374018207744
BartekSkol,"Jedziemy z nimi, jedziemy!
#ESPPOL",2021-06-19 20:37:12+00:00,,1,0,129,https://twitter.com/BartekSkol/status/1406350373309255680
Adam9607,"Mógł strzelać Frankowski. Mógł strzelać. 
#POL #ESPPOL",2021-06-19 20:37:07+00:00,"Boston, MA",1,0,48,https://twitter.com/Adam9607/status/1406350354825060355
ElianaRenteria,"Lewandoski, mi amoooor! #ESPPOL",2021-06-19 20:37:07+00:00,"Glasgow, Scotland",0,0,1339,https://twitter.com/ElianaRenteria/status/1406350354787311618
ebac_towszystko,Niech ktokolwiek jeszcze strzeli bo umrę ze stresu #ESPPOL,2021-06-19 20:37:07+00:00,,0,0,27,https://twitter.com/ebac_towszystko/status/1406350354137104391
223anka,zamiast oglądać to siedze tutaj bo boje się oglądać meczu XD #ESPPOL,2021-06-19 20:37:07+00:00,Polska,4,0,1477,https://twitter.com/223anka/status/1406350352694272000
why_is_gamora_,"Nienawidzę nożnej, więc ją oglądam
#ESPPOL",2021-06-19 20:37:07+00:00,,1,0,369,https://twitter.com/why_is_gamora_/status/1406350352648228870
LAUGHSYMPH0NY,"panie w niebieskim, moze pan zejść z boiska? dziekuje #ESPPOL",2021-06-19 20:37:05+00:00,hogwart | she/her,17,3,1945,https://twitter.com/LAUGHSYMPH0NY/status/1406350346247626756
cuutewoo,Ale mi serce wali. Niech te minuty szybciej mijają. #ESPPOL,2021-06-19 20:37:05+00:00,Polska,2,0,333,https://twitter.com/cuutewoo/status/1406350345748496385
nikolaxstyles0,Gdyby nasi piłkarze słuchali się rad mojego taty sprzed telewizora to na spokojnie byśmy to wygrali #ESPPOL,2021-06-19 20:37:04+00:00,"Culver City, CA",3,0,300,https://twitter.com/nikolaxstyles0/status/1406350340031647748
amodecafe,ten niebieski tam nie potrzebny jest kurwa #ESPPOL,2021-06-19 20:37:03+00:00,❀ 280422 !!! 5sos,7,0,852,https://twitter.com/amodecafe/status/1406350337573851140
xhermione_x,a jak będzie remis to mamy jeszvze szanse wyjsc z grupy czy już nie? #ESPPOL,2021-06-19 20:37:02+00:00,,1,0,599,https://twitter.com/xhermione_x/status/1406350333748682761
Kryc4a,"Chciała bym iść spać ale za dużo emocji XD
#ESPPOL",2021-06-19 20:37:00+00:00,She/her,1,0,65,https://twitter.com/Kryc4a/status/1406350323615141889
annkandyba,"Kocham te emocje komentatorów najpierw nadzieja, później rozczarowanie w ich głosach 🤌 #ESPPOL",2021-06-19 20:37:00+00:00,,42,1,3262,https://twitter.com/annkandyba/status/1406350323040538628
lavadorareina,swiat gdyby Polska wygrala #ESPPOL https://t.co/55K1kcfrCo,2021-06-19 20:37:00+00:00,i love watt,12,0,746,https://twitter.com/lavadorareina/status/1406350321736204289
mloda_grabus,no a niektórzy stawiali 8:0  #ESPPOL,2021-06-19 20:37:00+00:00,she her ,0,0,72,https://twitter.com/mloda_grabus/status/1406350321564229632
PKlejment,"Nasze akcje zbyt proste i czytelne... To można poprawić.

#ESPPOL 
#euro2020 
#strefaEuro",2021-06-19 20:36:59+00:00,"Pomorskie, Polska",0,0,262,https://twitter.com/PKlejment/status/1406350320519745536
mariposa_gorda,"hiszpanie 0 żółtych kartek, no oczywiscie #ESPPOL https://t.co/XJ4JTEHaBf",2021-06-19 20:36:57+00:00,"Santa Barbara, CA (Neverland)",4,0,514,https://twitter.com/mariposa_gorda/status/1406350311619506185
Kwiatekns,"Wyczytałem z ruchu ust Lewandowskiego takie słowa:
""Co za pojebany stadion nie lubię na nim grać""
""Co za barany matoły jebane ja cię kurwa awansowałem szmato pierdolona jak ty nawet kurwa sterować tym nie umisz""
Niesamowity piłkarz motywuje swoją drużynę
#ESPPOL #POLSPA",2021-06-19 20:36:56+00:00,,16,2,4,https://twitter.com/Kwiatekns/status/1406350308037513219
lekkogazowana,ŚWIDERSKI BY STRZELAŁXDD nawet w ciemno 🥶#ESPPOL,2021-06-19 20:36:56+00:00,Poland,1,0,141,https://twitter.com/lekkogazowana/status/1406350305034489860
Adixell,"Franek...Wchodzi świeży gość na skrzydło i podać nie potrafi do idealnie ustawionego Roberta. 

#ESPPOL",2021-06-19 20:36:55+00:00,Sandomierz,1,0,849,https://twitter.com/Adixell/status/1406350304208211974
lubie_pieski28,Kocham memy o euro #ESPPOL,2021-06-19 20:36:55+00:00,she/her,1,1,193,https://twitter.com/lubie_pieski28/status/1406350301418950657
ZbyszekGDZ,Kacper Kozłowski - Najmłodszy zawodnik w historii Mistrzostw Europy ⚽️👏🏻 #ESPPOL https://t.co/efbK7tkICY,2021-06-19 20:36:54+00:00,"Poznań, Polska",6,0,9,https://twitter.com/ZbyszekGDZ/status/1406350298856267776
DwightSchruteAA,"Chciałbym zgłosić wniosek formalny o usunięcie kibica z wuwuzelą 
#ESPPOL",2021-06-19 20:36:54+00:00,,7,0,655,https://twitter.com/DwightSchruteAA/status/1406350296880668675
Jagna_Aga,Przypomina mi się mecz z Austrią i sędzia Webb. Ekhem... #ESPPOL #Euro2021,2021-06-19 20:36:54+00:00,Polska,0,0,329,https://twitter.com/Jagna_Aga/status/1406350296364822534
oiiviiia,nie wytrzymam z tych emocji #ESPPOL,2021-06-19 20:36:52+00:00,she/her,9,0,1226,https://twitter.com/oiiviiia/status/1406350291268771840
xmelsss_,"Najlepsze w oglądaniu meczu z tatą jest ta rozmowa i udawanie, że choć trochę się znam No i oczywiście obstawianie wyników kocham to #ESPPOL",2021-06-19 20:36:52+00:00,United States of America,1,0,55,https://twitter.com/xmelsss_/status/1406350290945658886
bubsonwypraniec,"Czemu do ch.. wstawił Frankowskiego na atak🤔 za dobrze szło?
#ESPPOL",2021-06-19 20:36:52+00:00,,0,0,136,https://twitter.com/bubsonwypraniec/status/1406350288013905922
FpNimri,WYTRZYMAJXIE #ESPPOL,2021-06-19 20:36:49+00:00,Dom najwy,1,0,1049,https://twitter.com/FpNimri/status/1406350278216097796
mauysh,Czy tam nie powinien być rozny ? #ESPPOL,2021-06-19 20:36:48+00:00,,1,0,7,https://twitter.com/mauysh/status/1406350271375155202
colexot7,Czy ktoś naliczył 3 celne podania Polaków w tym meczu? #ESPPOL,2021-06-19 20:36:46+00:00,"Polska, Wrocław 🇵🇱",2,0,85,https://twitter.com/colexot7/status/1406350265960341504
__aeterno__,sędzia kloc  #ESPPOL,2021-06-19 20:36:45+00:00,,0,0,38,https://twitter.com/__aeterno__/status/1406350260084092928
Kruk77,"Mam wrazenie,że komentatorzy są w jakiejś innej rzeczywistości #ESPPOL",2021-06-19 20:36:44+00:00,Polska,4,0,221,https://twitter.com/Kruk77/status/1406350257353596932
stillsadalittle,"Póki jest remis jest mi dobrze na duszy i wyczekuję gola Polaków, nie chcę inaczej #ESPPOL",2021-06-19 20:36:44+00:00,Polska,2,0,537,https://twitter.com/stillsadalittle/status/1406350255516491776
GALIMSKA,i co to kurwa nie można na drugim połowie stadionu grać czy coś? #ESPPOL,2021-06-19 20:36:43+00:00,"Bruxelles, Belgique",1,0,1681,https://twitter.com/GALIMSKA/status/1406350253167722496
duatiful,"CZEMU NIE ŚWIERCZOK KURWAAAAAAAAAA, TYLKO JAKIŚ PIES FRANEK, FRANKOWSKI, KIMONO CZY INNY LAMUS #ESPPOL",2021-06-19 20:36:43+00:00,he/him,2,0,3281,https://twitter.com/duatiful/status/1406350250424549382
zajebiozalol,Czy możemy wyjebac tego sędzie #ESPPOL,2021-06-19 20:36:42+00:00,,16,0,877,https://twitter.com/zajebiozalol/status/1406350246020583427
salceson18,Imagine że lewy strzela teraz 5 goli w 10 minut  #ESPPOL,2021-06-19 20:36:40+00:00,Honolulu,8,0,660,https://twitter.com/salceson18/status/1406350240815403014
mloda_grabus,"przypominam, że musimy jeszcze wygrać z Szwecją 😩 #ESPPOL",2021-06-19 20:36:40+00:00,she her ,3,0,72,https://twitter.com/mloda_grabus/status/1406350239838130176
_doseofhappy,"ma ktoś tego mema jak Krzychu mówi sędzia chuj czy coś, bo wsm pasuje XDD #ESPPOL",2021-06-19 20:36:39+00:00,,17,0,2831,https://twitter.com/_doseofhappy/status/1406350233991266308
oohjullie,Myślicie ze wygramy???? #ESPPOL,2021-06-19 20:36:38+00:00,STAY STRONG ,12,0,3105,https://twitter.com/oohjullie/status/1406350231424454656
BartomiejSzyma1,"Tomek Frankowski by to strzelił..

#ESPPOL",2021-06-19 20:36:37+00:00,Dębieńsko ,0,0,129,https://twitter.com/BartomiejSzyma1/status/1406350228672987137
dud_mar,"ℹ⚽️
#ESPPOL #EURO2020
#strefaeuro 
75 minuta meczu
Teraz jest kwadrans kiedy wzrasta ilosc spozywanego alkoholu 😄

https://t.co/96efZJAsx5",2021-06-19 20:36:35+00:00,"New York, NY",1,0,929,https://twitter.com/dud_mar/status/1406350217641877511
brokulysagit,Chuj w dupe sędzi #ESPPOL,2021-06-19 20:36:35+00:00,kurwa ,1,0,996,https://twitter.com/brokulysagit/status/1406350217595822086
mgluszniewski,"Paulo, no dawaj tym Świerczokiem! #ESPPOL",2021-06-19 20:36:33+00:00,Warszawa,4,0,1854,https://twitter.com/mgluszniewski/status/1406350211056816129
whosmelka,"kurwa dawajcie zostalo 15 minut 
#ESPPOL",2021-06-19 20:36:33+00:00,she/her,5,0,1694,https://twitter.com/whosmelka/status/1406350210184499202
LAUGHSYMPH0NY,no szkoda  #ESPPOL,2021-06-19 20:36:32+00:00,hogwart | she/her,1,0,1945,https://twitter.com/LAUGHSYMPH0NY/status/1406350206824861698
gayvodka12003,z ostatniej chwili: tata się popłakał  #ESPPOL,2021-06-19 20:36:32+00:00,,405,3,13284,https://twitter.com/gayvodka12003/status/1406350205730033670
spalonaa,"#ESPPOL 
Piłka nożna to nie tylko sport, to tez aktorstwo",2021-06-19 20:36:32+00:00,Ketterdam,2,0,1699,https://twitter.com/spalonaa/status/1406350204815777796
OliwkowaO,było o tyle🤏🏻od drugiego gola o tyle 🤏🏻 #ESPPOL,2021-06-19 20:36:31+00:00,she/her ,5,0,3034,https://twitter.com/OliwkowaO/status/1406350203737751554
hiipstec,Chłopcy możecie ich kopać tylko nie na żółtą #ESPPOL,2021-06-19 20:36:31+00:00,she/her,0,0,391,https://twitter.com/hiipstec/status/1406350203033116677
fa1ryblush,ZNA KTOS MOZE ADRES TEGO SEDZIEGO???? #ESPPOL,2021-06-19 20:36:31+00:00,she/her,1,0,107,https://twitter.com/fa1ryblush/status/1406350201854517257
WojB_wolnosc,"Franek! Takie piłki się strzela!
#ESPPOL",2021-06-19 20:36:30+00:00,,0,0,46,https://twitter.com/WojB_wolnosc/status/1406350196334907394
LameMarek,#ESPPOL nie ten Frankowski,2021-06-19 20:36:28+00:00,,0,0,0,https://twitter.com/LameMarek/status/1406350190223794178
ADORELOUIS91,nie żebym coś znowu mowila #ESPPOL https://t.co/82c8dIcacw,2021-06-19 20:36:27+00:00,no stunts • 22,3,0,5001,https://twitter.com/ADORELOUIS91/status/1406350186264338433
kubacimoszko,"Ludzie, ale wpuszczanie Przemysława Frankowskiego na atak to jest jakaś kosmiczna pomyłka 🤦‍♂️ #ESPPOL #EURO2020",2021-06-19 20:36:27+00:00,Białystok/Kuźnica PL,4,0,1346,https://twitter.com/kubacimoszko/status/1406350184444006406
M_Slaweta,Ci sami ludzie grali ze Słowacją w poniedziałek? #ESPPOL,2021-06-19 20:36:25+00:00,,3,0,156,https://twitter.com/M_Slaweta/status/1406350177141760005
Agand2310,"A już myślałam,  Franek, Franek łowca bramek 😊
#ESPPOL 
#Frankowski",2021-06-19 20:36:22+00:00,"Podkarpackie, Polska",0,0,439,https://twitter.com/Agand2310/status/1406350164080594945
speedyjlie,#ESPPOL no kurde już myślałam,2021-06-19 20:36:22+00:00,Polska,0,0,796,https://twitter.com/speedyjlie/status/1406350163153727498
ameliaxwalls_,słupek my beloved #ESPPOL https://t.co/vvrUoIXvSI,2021-06-19 20:36:22+00:00,will see H & 5SOS,68,5,175,https://twitter.com/ameliaxwalls_/status/1406350162788818947
CUTI4JINNIE,"Mój wujek komentujący mecz:
""Lewandowski dawaj!!! Tylko w tobie nadzieja!!!"" XDD #ESPPOL",2021-06-19 20:36:21+00:00,they them,7,0,3629,https://twitter.com/CUTI4JINNIE/status/1406350161748627460
BartosikMati,Jak oni z tą Słowacja przegrali ?! #ESPPOL proszę utrzymajcie to 🙏,2021-06-19 20:36:20+00:00,Radzionków/ Śląsk,4,0,201,https://twitter.com/BartosikMati/status/1406350157206130694
sapnapiara,NO PRAWIE NO 😭😭 #ESPPOL,2021-06-19 20:36:19+00:00,she/her,2,1,1133,https://twitter.com/sapnapiara/status/1406350150235267078
leniwyczlowiek,panowie to euro a nie trening proszę mnie nie wkurwiac #ESPPOL,2021-06-19 20:36:18+00:00,głodna jestem ,1,0,342,https://twitter.com/leniwyczlowiek/status/1406350147437711361
mloda_grabus,Utrzymajcie to i będzie dobrze  #ESPPOL,2021-06-19 20:36:18+00:00,she her ,0,0,72,https://twitter.com/mloda_grabus/status/1406350145554366466
maciejos__,Wypierdalajcie mi z tym Frankoskim... #ESPPOL #EURO2020 #strefaeuro,2021-06-19 20:36:17+00:00,,2,0,1049,https://twitter.com/maciejos__/status/1406350144476487693
MateuszJ_B,Nie No Frankowski... #ESPPOL,2021-06-19 20:36:17+00:00,"Białystok, Polska",1,0,450,https://twitter.com/MateuszJ_B/status/1406350142354112512
paczekwsosie,"Gdy faulują Hiszpanów: żółte kartki dla Polaków
Gdy faulują Polaków - sędzia wygląda tak: 

#ESPPOL https://t.co/gYA15hrTTN",2021-06-19 20:36:17+00:00,,56,5,1417,https://twitter.com/paczekwsosie/status/1406350142203170816
jjkthlyv,LEWY NA CO TY SIE CZAI ŁEŚ TAM??? #ESPPOL,2021-06-19 20:36:16+00:00,{she/her} ♌︎,15,0,3643,https://twitter.com/jjkthlyv/status/1406350140621864962
yesverysad,Gdyby nasi starzy tam grali to byśmy ich ojebali już w 1 połowie #ESPPOL,2021-06-19 20:36:15+00:00,♡. she/her,133,8,3655,https://twitter.com/yesverysad/status/1406350133319643136
cmon_styles,JEZU JAKIE EMOCJE XD #ESPPOL,2021-06-19 20:36:14+00:00,Hogwart,1,0,10197,https://twitter.com/cmon_styles/status/1406350131625144324
lilystinylies,NO KURWA JAPIERDOLE #ESPPOL,2021-06-19 20:36:14+00:00,she/her,3,0,637,https://twitter.com/lilystinylies/status/1406350128605188106
fachowiec21,"Mam wrażenie, że większość okazji tracimy w taki sposób
#ESPPOL",2021-06-19 20:36:13+00:00,,4,0,25,https://twitter.com/fachowiec21/status/1406350125648207874
cookiesfordave,moi sąsiedzi bardzo przeżywają dzisiejszy mecz. słyszę krzyki z bloku obok #ESPPOL,2021-06-19 20:36:12+00:00, ,1,0,198,https://twitter.com/cookiesfordave/status/1406350122385084418
kiwialcohol,Ja się nie znam  za bardzo ale kurwa tam  powinien być rożny #ESPPOL,2021-06-19 20:36:12+00:00,she/her,5,0,1170,https://twitter.com/kiwialcohol/status/1406350122217263105
kochamdresy,prosze utrzymajmy remis chociax #ESPPOL,2021-06-19 20:36:11+00:00,she/her,0,0,554,https://twitter.com/kochamdresy/status/1406350116676587520
RNiburski,@jlaskowskitvp Ibra strzelił Hiszpanom na EURO2008. #strefaeuro #ESPPOL #EURO2020,2021-06-19 20:36:10+00:00,"Szczecin, Polska",0,0,331,https://twitter.com/RNiburski/status/1406350113774112768
KozloSzymon,"Powinien strzelać moim zdaniem 

#ESPPOL",2021-06-19 20:36:10+00:00,"Łódź, Polska",0,0,105,https://twitter.com/KozloSzymon/status/1406350111916101632
