compound,negative,neutral,positive
0.3182,0.0,0.303,0.697
0.9246,0.0,0.727,0.273
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5803,0.0,0.867,0.133
0.0,0.0,1.0,0.0
0.5256,0.0,0.732,0.268
-0.2396,0.13,0.779,0.092
0.0,0.0,1.0,0.0
-0.296,0.068,0.932,0.0
0.7003,0.0,0.746,0.254
-0.0571,0.064,0.879,0.057
0.5994,0.085,0.718,0.197
0.4939,0.0,0.909,0.091
0.5409,0.093,0.698,0.209
0.8516,0.0,0.775,0.225
0.4215,0.0,0.725,0.275
0.3182,0.0,0.887,0.113
0.3927,0.022,0.911,0.067
0.4019,0.0,0.838,0.162
0.0094,0.047,0.904,0.048
0.802,0.0,0.796,0.204
0.8854,0.0,0.689,0.311
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5423,0.0,0.788,0.212
0.0,0.0,1.0,0.0
0.1779,0.063,0.849,0.089
0.0,0.0,1.0,0.0
0.9054,0.056,0.704,0.24
0.0,0.0,1.0,0.0
0.2263,0.0,0.94,0.06
0.5859,0.0,0.798,0.202
0.0,0.0,1.0,0.0
0.34,0.0,0.789,0.211
0.8834,0.0,0.782,0.218
-0.0498,0.185,0.643,0.172
0.6219,0.0,0.807,0.193
0.8271,0.051,0.767,0.182
0.3612,0.0,0.815,0.185
0.5859,0.0,0.745,0.255
0.0,0.0,1.0,0.0
0.5093,0.0,0.871,0.129
-0.3612,0.249,0.582,0.169
0.7506,0.0,0.802,0.198
-0.5859,0.312,0.588,0.099
0.8655,0.0,0.773,0.227
0.0,0.0,1.0,0.0
0.8176,0.0,0.776,0.224
0.2023,0.0,0.735,0.265
0.4019,0.0,0.856,0.144
0.7982,0.0,0.803,0.197
0.7351,0.0,0.693,0.307
0.34,0.0,0.745,0.255
0.3182,0.0,0.85,0.15
0.6476,0.0,0.711,0.289
0.1779,0.124,0.71,0.166
0.743,0.0,0.831,0.169
0.8016,0.0,0.594,0.406
0.7579,0.0,0.762,0.238
0.0,0.0,1.0,0.0
0.1154,0.129,0.704,0.168
-0.0772,0.106,0.894,0.0
0.68,0.0,0.741,0.259
0.0,0.0,1.0,0.0
0.7506,0.085,0.65,0.266
0.25,0.0,0.714,0.286
0.0,0.0,1.0,0.0
-0.5574,0.184,0.816,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4263,0.0,0.261,0.739
0.0,0.0,1.0,0.0
0.4404,0.0,0.707,0.293
0.0,0.0,1.0,0.0
-0.1134,0.128,0.706,0.165
0.0516,0.131,0.728,0.141
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8475,0.0,0.792,0.208
0.5994,0.0,0.776,0.224
0.5719,0.0,0.748,0.252
0.0,0.0,1.0,0.0
0.5859,0.0,0.872,0.128
0.5859,0.0,0.51,0.49
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4019,0.0,0.876,0.124
0.0,0.0,1.0,0.0
-0.4215,0.094,0.906,0.0
0.8122,0.0,0.781,0.219
0.0,0.0,1.0,0.0
-0.4588,0.158,0.842,0.0
0.3612,0.0,0.615,0.385
0.0,0.0,1.0,0.0
0.3612,0.0,0.894,0.106
0.0,0.0,1.0,0.0
-0.4939,0.103,0.897,0.0
0.6956,0.0,0.83,0.17
-0.636,0.189,0.811,0.0
0.5826,0.0,0.679,0.321
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3612,0.0,0.93,0.07
0.0,0.0,1.0,0.0
0.8402,0.0,0.5,0.5
0.4215,0.0,0.858,0.142
0.5859,0.0,0.725,0.275
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7047,0.037,0.815,0.148
-0.3182,0.247,0.753,0.0
-0.4588,0.325,0.455,0.22
0.2911,0.0,0.786,0.214
-0.4717,0.225,0.775,0.0
0.8658,0.0,0.728,0.272
0.7506,0.0,0.838,0.162
0.0,0.0,1.0,0.0
-0.4588,0.325,0.455,0.22
0.1779,0.087,0.806,0.107
0.0,0.0,1.0,0.0
0.5995,0.067,0.747,0.186
-0.1531,0.032,0.968,0.0
-0.296,0.062,0.937,0.0
-0.2263,0.322,0.678,0.0
0.5106,0.0,0.92,0.08
0.8481,0.0,0.649,0.351
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7184,0.0,0.864,0.136
0.0,0.0,1.0,0.0
0.3612,0.05,0.795,0.155
0.8519,0.062,0.62,0.318
0.4019,0.0,0.649,0.351
0.0,0.0,1.0,0.0
-0.2263,0.241,0.759,0.0
-0.5411,0.538,0.462,0.0
-0.3321,0.11,0.817,0.074
-0.4199,0.115,0.793,0.093
-0.2732,0.1,0.9,0.0
0.3313,0.154,0.664,0.182
-0.25,0.069,0.931,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.3612,0.198,0.696,0.106
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8126,0.092,0.625,0.283
0.7743,0.107,0.646,0.247
0.0,0.0,1.0,0.0
0.4404,0.0,0.818,0.182
0.0,0.0,1.0,0.0
0.3612,0.0,0.925,0.075
0.8955,0.0,0.576,0.424
-0.4019,0.097,0.903,0.0
-0.8373,0.297,0.635,0.068
-0.296,0.087,0.913,0.0
0.0,0.0,1.0,0.0
0.1531,0.0,0.951,0.049
0.6322,0.0,0.546,0.454
0.2411,0.0,0.935,0.065
0.4847,0.0,0.805,0.195
-0.5386,0.136,0.864,0.0
0.5719,0.0,0.887,0.113
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8442,0.0,0.521,0.479
-0.2023,0.141,0.859,0.0
